language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
kamw1239,m,-,-,-,-,-,d,-,-,i,-,-,-,-,-,-,g,i,m,a,-,-,-,-
nyim1251,n,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,Z,-,-,a,n,g,d,i
molo1266,-,-,-,o,-,-,l,-,-,-,k,o,-,-,-,-,h,-,-,o,-,-,-,-
muya1243,-,-,-,e,-,-,z,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-
wuzl1236,-,-,-,a,-,-,L,-,-,a,m,a,-,-,-,-,z,-,-,a,m,-,-,-
vame1236,-,-,-,-,-,-,d,-,-,u,s,a,l,i,s,a,g,-,w,a,m,-,-,-
vame1236,-,-,-,-,-,-,d,-,-,u,m,3,n,-,-,-,z,-,-,a,n,-,-,-
dugw1239,n,-,d,a,w,-,d,-,-,u,-,-,-,-,-,-,g,-,w,a,N,-,-,-
mere1246,m,e,n,e,-,-,d,-,-,3,-,-,-,-,-,-,r,-,-,e,-,-,-,-
gemz1238,m,-,-,a,-,-,l,a,g,u,v,o,-,-,-,-,l,-,y,a,k,-,-,-
mbuk1243,m,-,-,a,n,i,d,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nort3047,m,i,s,i,-,-,d,-,-,u,-,-,-,-,-,-,g,-,-,u,n,-,-,-
cuvo1236,m,a,L,a,-,-,g,-,-,3,-,-,-,-,-,-,r,-,-,a,-,-,-,-
gava1241,-,-,-,-,-,-,y,-,-,o,-,-,-,-,-,-,g,-,-,o,-,-,-,-
mbed1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,a,k,-,-,-
budu1265,k,3,l,a,-,-,d,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kanu1281,-,-,-,a,-,i,w,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lagw1237,-,-,-,a,-,-,d,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mser1242,-,-,-,a,-,-,d,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpad1242,-,-,-,a,-,-,d,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malg1250,-,-,-,a,-,-,d,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
chad1249,-,-,-,a,-,-,d,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
zina1234,g,-,-,a,b,i,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maje1243,-,-,-,a,-,-,d,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
marg1265,-,-,-,-,-,-,d,a,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-,-
