language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34
kamw1239,-,-,-,-,-,-,h,-,-,w,o,-,-,l,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-
nyim1251,-,-,-,-,-,-,g,u,m,b,a,k,h,l,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
dugw1239,-,-,-,-,-,-,k,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,o,f,-,-,-,-,-,-,-,-,-
mere1246,-,-,-,-,-,-,k,-,-,-,u,-,-,r,-,-,-,-,-,-,-,-,-,o,f,-,-,-,-,-,-,-,-,-
gemz1238,-,-,-,-,-,-,k,-,-,-,u,-,-,r,-,-,-,-,-,-,-,-,-,u,f,a,s,i,v,3,d,a,m,a
nort3047,-,-,-,-,a,-,k,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,o,f,-,-,-,-,-,-,-,-,-
cuvo1236,-,-,-,-,m,-,b,-,-,-,a,-,-,r,l,a,g,w,a,m,t,a,v,a,v,-,-,-,-,a,r,-,-,a
buwa1243,-,t,-,-,o,-,k,-,-,-,o,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
gava1241,-,t,-,-,o,-,k,-,-,-,o,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mbed1242,-,t,-,-,a,-,k,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kanu1281,-,-,-,-,-,-,k,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,a,w,-,-,-,-,u,-,-,-,-
lagw1237,-,-,-,-,-,-,k,-,-,-,a,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
afad1236,-,-,-,-,-,-,g,-,-,-,e,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpad1242,-,-,-,-,-,-,g,-,-,-,e,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malg1250,-,-,-,-,-,-,g,-,-,-,a,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maje1243,-,-,-,-,-,-,k,i,-,k,i,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
bata1314,n,g,i,l,i,n,g,-,-,-,i,-,-,l,-,-,-,-,i,n,t,-,-,o,-,-,-,-,-,-,-,-,-,-
