language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31
nyim1251,n,-,-,-,d,-,o,-,-,-,-,-,-,t,l,a,t,l,-,e,-,-,-,-,-,-,-,-,-,-,-
dugw1239,l,a,y,y,h,-,3,-,-,-,-,-,-,m,-,e,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-
gemz1238,-,a,-,-,h,-,3,r,-,-,-,-,-,m,-,3,-,t,-,a,L,a,h,3,r,m,3,t,a,t,s
gemz1238,-,a,-,-,h,-,3,r,-,-,-,-,-,m,-,3,-,t,-,a,L,-,-,-,-,-,-,-,-,-,-
nort3047,-,-,-,-,h,-,i,-,-,-,-,-,-,m,-,e,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-
cuvo1236,-,-,-,-,k,-,i,y,a,t,a,m,e,m,-,e,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-
buwa1243,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,e,-,s,f,e,-,-,-,-,-,-,-,-,-,-,-
gava1241,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,o,h,l,-,o,h,-,-,-,-,-,-,-,-,-,-
mbed1242,n,-,-,-,t,-,3,r,-,-,-,m,i,m,-,3,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-
budu1265,-,-,-,-,h,-,3,-,-,-,a,-,-,m,b,a,-,d,-,3,-,-,-,-,-,-,-,-,-,-,-
kanu1281,-,-,-,-,-,-,-,-,-,-,a,-,-,m,-,u,-,s,-,u,-,-,-,-,-,-,-,-,-,-,-
lagw1237,-,-,-,-,S,-,i,-,-,-,-,-,-,m,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mser1242,-,-,-,-,s,-,3,-,-,-,-,-,-,m,-,a,-,d,-,i,-,-,-,-,-,-,-,-,-,-,-
afad1236,-,-,-,-,s,-,e,-,-,-,-,-,-,m,-,a,-,d,-,e,-,-,-,-,-,-,-,-,-,-,-
mpad1242,-,-,-,-,s,-,3,-,-,-,-,-,-,m,-,a,-,d,-,3,-,-,-,-,-,-,-,-,-,-,-
malg1250,-,-,-,-,T,7,a,-,-,-,-,-,-,m,-,a,-,r,-,e,-,-,-,-,-,-,-,-,-,-,-
