language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
suku1272,-,-,w,-,-,i,-,-,-,y,-,-
suku1272,-,-,w,-,-,u,n,d,a,y,w,a
lama1288,-,-,w,-,-,e,-,-,-,-,-,-
nyim1251,-,-,k,-,-,i,-,-,-,y,-,a
muya1243,-,-,w,-,-,o,-,-,-,y,-,-
muya1243,n,-,d,o,m,o,-,-,-,m,-,-
wuzl1236,u,-,w,-,-,a,-,-,-,y,-,-
dugw1239,-,-,w,-,-,a,-,-,-,y,-,-
mere1246,-,-,w,-,-,a,-,-,-,y,-,-
gemz1238,-,-,w,e,k,e,-,-,-,-,-,-
nort3047,-,-,w,a,k,a,-,-,-,-,-,-
cuvo1236,-,-,w,-,-,a,-,-,-,-,-,-
gava1241,-,-,v,o,y,e,-,-,-,-,-,-
mbed1242,-,-,v,i,y,e,-,-,-,y,-,-
mbar1260,n,g,w,-,-,a,-,-,-,-,-,-
budu1265,-,-,w,-,-,3,n,-,-,i,-,-
kanu1281,-,-,-,-,-,-,n,d,-,u,-,-
lagw1237,-,-,b,-,-,a,k,-,-,e,-,-
mser1242,-,-,y,-,-,a,k,-,-,i,-,-
afad1236,-,-,y,-,-,a,g,-,-,i,-,-
mpad1242,-,-,y,-,-,a,g,-,-,i,-,-
malg1250,-,-,y,-,-,a,w,-,-,i,-,-
chad1249,-,-,y,-,-,a,t,-,-,i,-,-
zina1234,n,d,i,-,-,a,-,-,-,-,-,-
marg1265,-,-,w,-,-,a,-,-,-,-,-,-
bata1314,-,-,w,o,n,o,-,-,-,-,-,-
