language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
kamw1239,-,-,-,-,s,-,-,i,k,w,a,t,3,g,u,r,e,-
psik1239,-,-,-,-,-,-,-,-,m,b,-,-,3,-,-,l,3,-
nyim1251,-,-,-,-,l,-,-,a,-,w,-,-,-,-,-,-,a,-
muya1243,-,-,-,-,L,-,-,o,m,v,-,-,-,-,-,-,u,-
muya1243,-,-,-,-,L,-,-,o,m,v,-,-,-,-,-,-,u,-
dugw1239,m,-,3,-,t,-,-,3,-,m,-,-,-,-,-,-,e,y
mere1246,-,-,-,-,t,-,-,3,-,m,-,-,-,-,-,-,a,-
gemz1238,m,-,-,-,-,-,-,e,-,b,-,-,-,-,-,-,e,-
nort3047,-,-,-,-,l,-,-,i,-,h,-,-,-,-,-,-,-,-
cuvo1236,m,b,3,-,l,-,-,-,-,-,-,-,-,-,-,-,a,-
buwa1243,-,-,-,-,r,-,-,e,-,h,-,-,-,-,-,-,-,-
gava1241,-,-,-,-,r,-,-,e,-,h,-,-,-,-,-,-,-,-
mbed1242,-,-,-,-,r,-,-,e,-,h,-,-,-,-,-,-,-,-
mser1242,-,-,i,-,k,-,-,3,-,n,-,-,-,-,-,-,o,-
mpad1242,-,-,i,-,l,-,-,a,-,l,-,-,-,-,-,-,a,-
mpad1242,y,-,i,s,7,e,g,o,-,h,-,-,-,-,-,-,e,-
malg1250,-,-,-,-,l,-,-,a,-,w,-,-,-,-,-,-,u,n
