language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
kamw1239,-,-,-,-,w,-,-,-,-,a,d,-,-,-,-,-,3,g,o
suku1272,-,-,-,-,m,-,u,k,-,u,d,-,-,-,-,-,3,k,-
nyim1251,-,-,-,-,g,-,-,-,-,o,t,-,-,-,S,-,i,k,h
molo1266,-,-,-,a,L,-,a,m,-,-,-,-,-,-,-,-,-,-,-
muya1243,-,-,-,-,m,-,o,m,b,-,-,-,-,-,-,-,o,-,-
wuzl1236,-,-,-,-,m,-,a,k,w,a,d,-,-,-,-,-,o,-,-
vame1236,-,-,-,-,m,-,a,k,w,a,d,-,-,-,-,-,a,-,-
dugw1239,-,-,p,a,m,b,a,z,-,a,y,-,-,-,-,-,-,-,-
mere1246,-,-,-,-,-,-,-,z,-,3,l,-,-,-,-,-,e,m,-
gemz1238,-,-,-,-,m,-,a,g,-,o,d,-,-,-,-,-,o,k,-
mbuk1243,-,-,-,-,m,-,u,g,-,u,d,-,-,-,-,-,o,k,-
nort3047,-,-,-,-,-,-,-,-,-,a,L,-,-,-,-,-,a,m,-
cuvo1236,-,-,-,-,m,-,a,v,-,i,z,-,-,-,-,-,a,-,-
buwa1243,-,-,-,-,g,-,-,-,w,o,d,-,-,o,r,-,o,k,-
gava1241,-,-,-,-,L,-,3,-,b,i,y,-,-,-,-,-,-,-,-
mbar1260,-,-,d,i,v,-,i,g,-,a,s,-,-,-,-,-,-,-,-
kanu1281,-,-,-,-,n,-,-,-,g,3,-,-,-,-,r,w,u,-,-
lagw1237,d,a,g,a,m,-,a,k,w,a,-,-,-,-,d,-,e,-,-
mser1242,-,-,-,-,p,-,a,-,b,a,n,k,7,u,r,-,e,-,-
afad1236,-,-,-,-,-,-,-,-,b,a,d,-,-,-,r,-,e,-,-
mpad1242,-,-,-,-,-,-,-,-,b,a,d,-,-,-,r,-,i,-,-
malg1250,-,-,-,-,-,-,-,-,b,a,d,-,-,-,r,-,i,-,-
masl1241,-,-,-,-,-,-,-,-,b,a,d,-,-,-,r,-,i,-,-
marg1265,-,-,-,-,N,-,-,-,w,a,d,-,-,3,g,-,3,-,-
