language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
kamw1239,t,-,-,s,a,t,s,i,-,-,r,-,-,-,g,w,a,-,-,-
psik1239,-,-,-,s,a,-,s,u,-,-,r,-,-,-,g,w,a,-,-,-
nyim1251,-,-,-,-,a,n,y,i,-,-,n,-,-,-,y,-,a,-,-,-
molo1266,-,-,-,-,-,-,w,3,-,-,r,-,-,-,L,-,a,-,-,-
muya1243,-,-,-,-,-,-,b,o,-,-,N,-,-,-,g,-,u,-,-,r
wuzl1236,m,-,-,-,-,-,b,3,-,-,r,-,-,-,L,-,a,-,-,-
vame1236,m,-,-,-,-,-,b,3,-,-,r,-,-,-,L,-,a,-,-,-
dugw1239,-,-,-,-,-,-,w,u,-,-,r,-,-,-,L,-,a,-,-,-
gemz1238,m,-,-,-,a,-,w,u,-,-,-,-,-,-,s,-,a,w,u,s
mbuk1243,m,-,-,-,a,-,w,u,-,-,-,-,-,-,L,-,a,w,a,L
nort3047,-,-,-,-,-,-,w,u,-,-,r,-,-,-,L,-,a,-,-,-
cuvo1236,m,e,n,y,e,-,w,-,-,-,-,-,-,-,L,-,e,-,-,-
buwa1243,-,-,-,-,-,-,g,o,-,-,m,-,-,-,L,-,o,-,-,-
gava1241,-,-,-,-,-,-,g,3,-,-,m,-,-,-,L,-,o,-,-,-
mbed1242,-,-,-,-,-,-,g,3,-,-,m,-,-,-,L,-,3,-,-,d
mofu1248,-,-,-,-,-,-,w,u,-,-,r,-,-,-,L,-,a,-,-,-
mbar1260,-,-,-,-,-,-,m,i,-,-,-,-,-,-,L,-,e,-,-,r
kanu1281,-,-,-,-,-,-,S,i,-,-,l,-,-,e,w,-,u,-,-,-
lagw1237,-,-,-,-,-,-,s,3,-,-,l,-,-,-,k,-,3,-,-,n
mser1242,-,-,-,-,-,-,s,3,-,-,l,-,-,-,k,-,3,-,-,-
afad1236,-,-,-,-,-,-,s,3,-,-,l,-,-,-,g,-,o,-,-,-
mpad1242,-,-,-,-,-,-,s,3,-,-,l,-,-,-,g,-,3,-,-,-
malg1250,-,-,-,-,-,-,y,3,-,-,l,-,-,-,g,-,3,-,-,-
chad1249,-,-,-,-,-,-,n,a,-,-,-,-,-,-,y,m,a,-,-,-
zina1234,-,-,-,-,-,-,T,a,-,-,r,-,-,a,k,w,i,-,-,-
maje1243,-,-,-,-,-,-,T,3,-,-,r,-,-,-,k,d,e,-,-,-
marg1265,-,-,-,-,-,-,S,a,S,i,l,-,-,-,g,-,a,-,-,-
marg1266,-,-,-,-,-,-,S,a,S,i,l,-,-,-,g,-,a,-,-,-
hwan1240,-,-,-,w,u,-,f,u,-,-,l,-,N,a,r,-,a,-,-,-
dghw1239,t,-,-,s,a,t,s,3,-,-,l,i,N,-,g,-,e,-,-,-
