language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
nyim1251,-,k,-,o,-,-,-,g,-,u,-,r,-,o,k,h,-
dugw1239,-,g,-,u,-,-,-,g,w,u,-,l,-,o,k,-,-
mere1246,d,z,-,a,-,-,-,g,-,u,-,l,-,o,k,-,-
gemz1238,-,g,w,a,-,-,N,g,w,a,-,L,-,-,-,-,-
nort3047,-,b,-,o,-,-,-,k,-,o,-,y,-,-,-,-,-
cuvo1236,-,b,-,a,l,a,N,g,w,a,-,z,-,-,-,-,-
buwa1243,-,-,-,-,-,-,-,g,-,o,m,z,-,o,k,w,-
gava1241,-,-,-,-,-,-,-,g,w,o,m,z,-,o,k,w,-
mbed1242,-,-,-,-,-,-,-,g,-,o,m,z,-,o,k,-,-
kanu1281,-,g,-,-,-,-,-,-,-,u,-,d,-,o,w,u,m
lagw1237,-,k,-,u,s,-,-,k,-,u,-,n,-,-,-,i,-
mser1242,-,k,-,u,s,-,-,k,-,u,-,r,-,-,-,-,-
afad1236,-,b,-,3,s,-,-,k,-,u,-,r,-,-,-,u,-
afad1236,-,b,-,3,s,-,-,b,-,u,-,r,-,-,-,u,-
mpad1242,-,k,-,o,-,-,-,k,-,o,-,l,i,o,k,o,-
malg1250,-,k,p,a,-,-,-,k,p,u,-,r,-,-,-,u,-
zina1234,-,T,-,a,-,-,-,k,-,a,-,r,-,-,-,i,-
maje1243,-,T,-,3,-,-,-,k,-,-,-,r,-,-,-,e,-
