language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
kamw1239,-,t,a,-,T,-,a,k,-,-,-,-,-,-,-,-,a,-
suku1272,-,p,3,-,s,-,a,r,-,-,-,-,-,-,-,-,-,-
nyim1251,-,b,o,-,-,-,o,l,-,-,-,-,-,-,-,-,i,-
muya1243,-,-,-,-,w,-,3,s,-,-,-,-,-,-,-,-,-,-
muya1243,-,-,-,-,w,-,3,s,-,-,-,-,-,-,-,-,-,-
muya1243,-,t,o,-,k,-,o,l,-,-,-,-,-,-,-,-,o,y
muya1243,-,t,o,-,k,-,o,l,-,-,-,-,-,-,-,-,o,y
wuzl1236,-,d,a,-,g,w,a,d,-,-,a,g,w,a,s,-,e,k
wuzl1236,-,-,-,-,k,-,e,d,i,m,i,-,-,-,l,m,i,l
dugw1239,-,t,u,-,w,-,a,l,-,-,-,-,-,-,-,-,-,-
mere1246,-,g,-,-,w,-,a,s,-,-,-,-,-,-,-,-,-,-
gemz1238,-,g,-,-,w,-,a,s,-,-,-,-,-,-,-,-,-,-
mbuk1243,-,g,-,-,-,-,o,s,-,-,-,-,-,-,-,-,-,-
nort3047,-,t,u,-,w,-,a,l,-,-,-,-,-,-,-,-,-,-
cuvo1236,-,d,-,-,-,-,a,T,-,-,-,-,-,-,-,-,-,-
buwa1243,N,t,o,-,w,-,o,l,-,-,-,-,-,-,-,-,-,-
gava1241,-,t,o,-,w,-,o,l,-,-,-,-,-,-,-,-,-,-
mbed1242,-,t,a,-,h,-,a,l,-,-,-,-,-,-,-,-,-,-
mbar1260,-,-,-,-,b,-,a,m,-,-,-,-,-,-,-,-,-,-
kanu1281,-,d,-,-,-,-,u,n,-,-,-,-,-,-,-,-,o,-
lagw1237,-,g,u,-,-,-,-,z,-,-,-,-,-,-,-,-,u,m
mser1242,-,h,u,-,d,-,a,l,-,-,-,-,-,-,-,-,-,-
afad1236,-,d,3,-,b,-,3,l,-,-,-,-,-,-,-,-,-,-
mpad1242,-,d,u,-,g,-,u,l,-,-,-,-,-,-,-,-,u,-
malg1250,-,d,3,g,b,-,3,l,-,-,-,-,-,-,-,-,-,-
chad1249,-,d,-,-,-,-,a,r,-,-,-,-,-,-,y,-,e,-
maje1243,-,g,u,-,b,-,a,s,-,-,-,-,-,-,-,-,3,-
marg1265,-,7,-,-,y,-,a,-,-,-,-,-,-,-,-,-,-,-
marg1266,-,7,-,-,y,-,a,-,-,-,-,-,-,-,-,-,-,-
bata1314,-,k,-,-,-,-,u,d,i,-,-,-,-,-,t,-,o,-
gaan1243,-,-,-,-,f,-,3,d,a,-,-,-,-,-,t,-,a,-
