language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
suku1272,-,-,b,-,a,-,-,h,a,w,a,-
lama1288,-,-,k,-,e,-,-,g,-,-,e,-
nyim1251,-,-,k,-,i,-,-,m,-,-,a,-
muya1243,-,o,h,-,3,m,o,m,-,-,o,m
muya1243,-,o,h,-,3,-,-,m,-,-,o,m
dugw1239,-,-,k,-,3,-,-,k,-,-,a,y
mere1246,-,-,k,-,3,-,-,k,-,-,a,y
gemz1238,-,a,h,-,3,-,-,m,-,-,e,-
nort3047,-,-,-,-,-,-,-,m,b,r,e,-
cuvo1236,-,-,g,w,a,g,u,m,-,-,a,-
gava1241,-,o,v,-,o,-,-,N,-,g,o,-
mbed1242,-,-,v,-,e,-,-,N,-,g,a,-
mbar1260,m,i,y,-,a,-,-,7,-,d,a,-
budu1265,-,-,k,-,i,x,i,m,-,-,i,-
lagw1237,-,-,d,-,3,k,i,m,-,-,i,-
mser1242,-,-,d,-,3,-,-,m,a,t,i,-
mpad1242,-,-,l,-,a,h,-,-,-,-,e,-
malg1250,-,-,d,-,e,d,-,-,-,-,e,-
zina1234,-,-,n,-,a,-,-,n,-,-,a,-
