language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
kamw1239,k,w,a,-,-,-,b,-,a,-,-,-
psik1239,7,w,u,-,-,-,7,w,u,-,-,-
psik1239,T,-,e,-,-,-,d,-,e,-,-,-
nyim1251,m,-,u,-,-,-,Z,-,i,-,-,n
muya1243,s,-,i,-,-,-,N,g,u,-,-,-
muya1243,s,-,u,-,-,-,l,-,o,-,-,y
wuzl1236,s,-,i,-,-,-,N,g,u,-,-,-
dugw1239,d,-,a,-,-,-,l,-,a,-,-,-
dugw1239,d,-,a,-,-,-,l,-,a,-,-,-
mere1246,s,-,u,-,-,-,l,-,o,-,-,y
gemz1238,s,-,u,-,-,-,l,-,e,-,-,-
mbuk1243,d,-,a,-,-,-,l,-,a,-,-,-
nort3047,s,-,u,-,-,-,l,-,o,-,-,y
cuvo1236,s,-,3,-,-,-,l,-,a,-,-,y
buwa1243,d,-,o,-,-,-,l,-,o,-,-,-
gava1241,d,-,o,-,-,-,l,-,o,-,-,-
mofu1248,d,-,a,-,-,-,l,-,a,-,-,-
mbar1260,g,-,u,-,-,-,r,-,u,-,-,s
budu1265,g,-,u,-,-,-,r,x,u,-,3,-
budu1265,T,-,3,-,a,n,d,-,-,-,i,-
kanu1281,k,-,u,-,-,n,g,-,3,n,a,-
kanu1281,g,-,u,-,-,-,r,s,u,-,-,-
lagw1237,-,-,-,-,-,-,l,-,3,m,a,n
mser1242,S,-,u,-,-,-,n,g,u,-,-,-
afad1236,-,-,-,-,-,-,n,-,3,m,a,n
mpad1242,k,-,o,-,-,-,f,-,o,-,-,-
mpad1242,g,-,u,-,-,-,r,s,3,-,-,-
mpad1242,-,-,-,-,-,-,n,-,3,m,a,n
malg1250,-,-,-,-,-,-,r,-,i,-,a,l
chad1249,g,-,u,-,-,-,r,-,u,-,-,s
chad1249,r,-,i,y,a,-,l,-,-,-,-,-
zina1234,-,-,-,-,-,-,r,-,y,-,a,l
maje1243,-,-,-,-,-,-,l,-,y,-,a,r
marg1265,T,-,e,-,-,-,d,-,e,-,-,-
