language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
kamw1239,-,-,k,w,-,a,s,a,-,-,-,-,y,-,-,-,a,-,-,-,-,m,i
nyim1251,-,-,d,-,-,-,-,-,-,-,-,-,y,e,k,-,a,-,-,-,-,-,-
wuzl1236,-,-,k,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-
vame1236,-,-,k,i,k,3,r,-,-,-,-,-,d,-,-,-,e,-,-,-,-,w,-
dugw1239,-,-,G,-,-,3,s,e,y,-,-,-,y,-,-,-,a,-,-,-,-,m,-
mere1246,-,-,g,-,-,3,s,i,y,e,m,i,y,-,-,-,a,-,-,-,-,m,-
gemz1238,-,-,k,-,-,3,L,i,-,-,-,-,y,-,-,-,e,-,-,-,-,m,-
mbuk1243,-,-,t,-,-,a,s,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
mbuk1243,-,-,k,-,-,o,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cuvo1236,m,a,k,-,-,u,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-
buwa1243,t,o,k,-,-,-,s,o,-,-,-,-,y,-,-,-,o,-,-,-,-,m,-
gava1241,t,e,k,-,-,-,S,i,-,-,-,-,y,-,-,-,3,-,-,-,-,m,-
mbed1242,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,p,-
budu1265,-,-,f,-,-,3,n,-,-,-,-,-,y,-,-,-,a,-,-,-,-,l,-
budu1265,-,-,-,-,-,a,m,a,-,-,-,-,y,-,r,-,a,-,-,-,-,m,-
kanu1281,-,-,f,-,-,i,n,-,-,-,-,-,y,-,-,-,a,-,-,-,-,l,-
lagw1237,m,-,p,-,-,-,l,-,-,-,-,-,i,-,l,-,a,-,-,-,-,m,-
mser1242,-,-,p,-,-,-,l,-,-,-,-,-,e,-,t,o,a,-,-,-,-,m,-
mpad1242,-,-,k,-,-,o,-,-,-,-,-,-,b,-,-,-,u,-,-,-,-,-,-
mpad1242,-,-,f,-,-,3,n,-,-,-,-,-,y,-,-,-,a,-,-,-,-,l,-
mpad1242,m,-,b,-,-,-,l,-,-,-,-,-,i,-,-,-,a,-,-,-,-,m,e
malg1250,-,-,k,-,-,o,-,-,-,-,-,-,s,-,-,-,3,-,-,-,-,-,-
chad1249,-,-,k,-,-,o,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-
chad1249,-,-,f,-,-,u,n,-,-,-,-,-,y,-,-,-,a,-,-,-,-,l,-
zina1234,-,-,k,-,-,o,-,-,-,-,-,-,p,-,-,-,3,-,-,-,-,-,-
maje1243,-,-,k,-,-,o,-,-,-,-,-,-,p,-,-,-,3,N,a,7,3,m,-
