language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
kiow1266,-,-,-,-,-,-,g,-,-,-,-,u,-,-,-,u,-,-,l,-,-,-,-,-,-,-,-,-
sanj1276,-,-,-,-,-,-,p,-,-,-,-,i,-,-,-,i,-,-,7,-,-,-,-,-,-,-,-,-
mayo1264,-,-,-,-,-,-,s,-,-,-,-,i,-,-,-,i,-,-,k,-,-,i,-,-,l,-,-,i
yaqu1251,-,-,-,-,-,-,s,-,-,-,-,i,-,-,-,i,-,-,k,-,-,i,-,-,7,-,-,i
tuba1279,-,-,-,-,-,-,s,-,-,-,-,a,w,-,-,a,-,-,k,a,-,a,-,-,r,-,-,-
huar1255,-,-,-,-,-,-,s,-,-,-,-,e,h,t,a,a,-,-,n,-,-,a,-,-,m,-,-,e
cent2131,-,-,-,-,-,-,s,-,-,-,-,e,r,-,a,a,-,-,k,-,-,a,-,-,m,-,-,e
opat1246,-,-,-,-,-,-,s,-,-,-,-,e,-,-,-,-,-,-,t,a,i,a,-,-,-,-,-,i
opat1246,-,-,-,-,-,-,s,-,-,-,-,e,-,-,-,-,-,-,t,a,-,-,-,-,-,-,-,-
eude1234,-,-,-,-,-,-,s,-,-,-,-,i,-,-,-,i,q,u,k,e,-,-,-,-,-,-,-,i
elna1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,a,-,a,-,-,7,-,-,u
huic1243,-,-,-,-,-,-,r,-,-,-,-,e,-,-,-,-,-,-,t,a,-,a,-,-,-,-,-,-
toho1245,-,-,-,-,-,-,s,-,w,-,-,3,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,i
pima1248,-,-,-,-,-,-,s,-,v,-,-,3,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-
sout2976,-,-,-,-,-,-,-,-,b,-,-,3,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-
nort2959,o,a,m,-,a,-,s,-,m,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e
clas1250,-,-,t,S,i,t,S,-,-,-,-,i,l,t,-,i,-,-,k,-,-,-,-,-,-,-,-,-
high1278,-,-,t,S,i,t,S,-,-,-,-,i,l,t,-,i,-,-,k,-,-,-,-,-,-,-,-,-
tete1251,-,-,t,S,i,t,S,-,-,-,-,i,l,t,-,i,-,-,k,-,-,-,-,-,-,-,-,-
pipi1250,-,-,-,-,-,t,S,-,-,-,-,i,l,t,-,i,-,-,k,-,-,-,-,-,-,-,-,-
chem1251,-,-,-,-,-,-,-,-,-,-,-,a,N,-,-,-,-,-,k,-,-,a,-,-,k,-,-,a
sout2969,-,-,-,-,-,-,-,-,-,-,-,a,N,-,-,-,-,-,k,-,-,a,-,-,-,-,-,E
kawa1283,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,g,-,-,a,-,-,-,-,-,-
utee1244,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,a,-,a,k,a,t,3
mono1275,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,q,-,-,a,p,o,n,-,-,o
nort2954,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,t,-,s,a,-,-,-,-,-,-
pana1305,-,-,-,-,-,-,-,-,-,-,-,a,n,-,-,-,-,-,k,-,-,a,-,-,-,-,-,-
gosi1242,-,-,-,-,-,-,-,-,-,-,-,e,n,-,-,-,-,-,k,-,-,a,-,-,-,-,-,-
coma1245,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,a,-,-,-,-,-,-
hopi1249,-,-,-,-,-,-,p,-,-,-,-,a,-,-,-,-,-,-,l,-,-,a,-,-,-,-,-,a
serr1255,-,-,-,-,-,-,s,-,S,3,r,i,r,-,-,i,-,-,n,-,-,-,-,-,-,-,-,-
kita1252,-,-,k,w,a,-,s,h,S,-,-,i,p,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-
tong1329,-,-,k,w,a,-,h,o,x,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cahu1264,-,-,-,-,-,-,s,-,-,e,-,e,l,n,-,e,-,-,k,-,-,i,-,-,S,-,-,-
tuba1278,-,-,-,-,-,-,m,-,-,-,-,e,l,m,-,e,-,-,l,-,-,-,-,-,-,-,-,-
