language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
kiow1266,-,-,-,k,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-
sanj1276,-,-,-,k,h,-,-,-,-,u,-,-,-,g,-,-,-,-,-,-,e,-,-
mayo1264,-,-,-,k,-,-,-,e,-,e,-,-,-,7,-,-,-,e,i,y,e,-,-
yaqu1251,-,-,-,k,-,-,-,e,-,e,-,-,-,7,-,-,-,-,-,-,e,-,-
tuba1279,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
huar1255,-,-,-,k,-,-,-,-,-,i,-,-,-,t,-,-,-,-,-,S,u,-,-
cent2131,-,i,-,k,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,i,-,-
opat1246,-,-,-,q,-,-,-,u,-,i,-,-,-,q,-,-,-,u,i,y,a,-,-
eude1234,-,-,-,q,-,-,-,u,-,e,-,-,-,-,-,-,-,-,e,-,e,n,-
eude1234,n,e,-,q,-,-,-,u,-,-,-,-,-,-,-,-,-,-,e,-,e,n,-
elna1235,-,-,-,t,-,-,-,S,-,e,-,-,-,7,-,-,-,-,-,-,e,-,-
huic1243,-,-,-,k,-,-,-,-,-,e,-,-,-,e,-,-,-,-,-,-,i,-,-
huic1243,-,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,e,-,-
toho1245,-,-,-,k,-,-,-,3,-,-,-,-,-,7,-,-,-,-,-,-,i,-,-
pima1248,-,-,-,k,-,-,-,3,-,-,-,-,-,7,-,-,-,-,-,-,3,-,-
sout2976,-,-,-,k,-,-,-,3,-,i,y,a,-,7,-,-,-,-,-,-,-,-,-
nort2959,-,-,-,t,s,-,-,u,-,i,y,u,-,-,-,-,-,-,-,-,i,-,-
nort2959,-,-,-,t,s,-,-,u,-,i,y,a,n,t,-,-,-,-,-,-,a,-,-
nort2959,-,-,-,t,s,u,u,u,-,i,-,u,-,-,-,-,-,-,-,-,i,-,-
clas1250,-,-,-,k,-,-,-,-,-,e,h,-,-,t,-,-,s,u,m,-,a,-,-
clas1250,-,-,-,k,-,-,-,-,-,e,-,-,-,t,-,-,s,u,m,-,a,-,-
high1278,-,-,-,k,-,-,-,-,-,e,h,-,-,t,-,-,s,o,m,-,a,-,-
tete1251,-,-,-,k,-,-,-,-,-,e,-,-,-,t,-,-,s,o,m,-,a,-,-
pipi1250,t,a,n,k,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,a,-,-
chem1251,-,-,-,k,-,-,-,-,-,3,-,-,-,7,-,-,-,-,-,-,i,-,-
sout2969,-,-,-,k,-,-,-,-,-,3,-,-,-,7,-,-,-,-,-,-,i,-,-
kawa1283,-,-,-,k,-,-,-,-,-,i,-,-,-,7,-,-,-,-,-,-,i,-,-
utee1244,-,-,-,k,-,-,-,-,-,3,-,-,-,7,-,-,-,-,-,-,i,-,-
mono1275,-,-,-,k,-,-,-,-,-,3,-,-,-,h,-,-,-,-,-,-,i,y,3
nort2954,-,-,-,k,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,i,-,-
nort2954,-,-,-,k,-,-,-,-,-,3,-,-,-,7,-,-,-,-,-,-,i,-,-
pana1305,-,-,-,k,-,-,-,-,-,3,-,-,-,t,s,t,s,-,-,-,i,7,a
gosi1242,-,-,-,k,-,-,-,-,-,3,-,-,-,t,s,t,s,-,-,-,i,7,a
coma1245,-,-,-,k,-,-,-,-,-,3,-,-,-,t,s,t,s,-,-,-,i,-,a
hopi1249,-,-,-,k,-,-,-,i,3,3,-,-,-,k,-,-,-,-,-,-,i,-,-
serr1255,-,-,-,k,-,-,-,-,-,3,-,-,-,7,-,-,-,-,-,-,-,-,-
kita1252,-,-,-,k,-,-,-,-,-,i,-,-,-,7,-,-,-,-,-,-,-,-,-
cahu1264,-,-,-,k,-,-,-,e,-,e,-,-,-,7,-,-,-,-,-,-,-,-,-
cupe1243,-,-,-,q,-,-,-,i,-,3,-,-,-,7,-,-,-,-,-,-,3,-,-
luis1253,-,-,-,k,-,-,-,o,-,o,-,-,-,7,-,-,-,-,-,-,i,-,-
kere1287,-,-,-,g,-,-,-,a,-,a,-,-,-,g,-,-,-,-,-,-,u,-,-
acom1246,-,-,-,g,-,-,-,a,-,a,-,-,-,k,-,-,-,-,-,-,u,-,-
sant1426,-,-,-,g,-,-,-,a,-,a,-,-,-,k,-,-,-,-,-,-,u,-,-
sant1425,-,-,-,g,-,-,-,a,-,a,-,-,-,k,-,-,-,-,-,-,u,-,-
