language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
gard1241,-,-,p,y,e,-,t,-,-,-,-,-,-,-
fass1244,-,-,p,y,e,-,t,-,-,-,-,-,-,-
friu1240,-,-,p,-,E,-,t,-,-,-,-,-,-,-
piem1238,-,-,-,-,s,-,t,-,-,-,o,m,i,k
piem1238,-,-,-,-,s,-,t,-,-,-,o,m,i,-
piem1238,-,-,p,-,E,-,t,-,-,-,-,-,-,-
piem1238,-,-,p,-,E,-,t,-,-,-,-,-,-,-
roma1328,-,-,p,-,E,a,t,-,-,-,-,-,-,-
emil1241,-,-,-,-,s,-,t,-,-,-,o,m,e,g
emil1241,-,-,p,-,E,-,t,-,-,-,-,-,-,-
emil1241,-,-,p,-,E,-,t,-,-,-,-,-,-,-
vene1258,-,-,p,-,E,-,t,-,-,-,-,-,-,-
vene1258,-,-,t,-,e,-,t,-,-,-,e,-,-,-
vene1258,-,-,p,-,e,-,t,-,-,-,o,-,-,-
ital1282,-,-,p,-,E,-,t,-,-,-,o,-,-,-
ital1282,-,-,p,-,E,-,t,-,-,-,o,-,-,-
ligu1248,-,-,p,-,E,-,t,-,-,-,u,-,-,-
ligu1248,k,a,S,-,e,-,t,-,-,-,a,-,-,-
geno1240,-,-,p,-,e,-,t,-,-,-,u,-,-,-
sici1248,-,-,p,y,E,-,t,-,-,-,u,-,-,-
sici1248,-,-,p,-,E,-,t,-,-,-,u,-,-,-
sici1248,-,-,p,y,E,-,t,-,-,-,u,-,-,-
mess1247,-,-,p,-,E,-,t,-,-,-,u,-,-,-
neap1235,-,-,p,y,e,-,t,-,-,-,3,-,-,-
stan1289,-,-,p,-,i,-,t,-,-,-,-,-,-,-
stan1289,-,-,p,-,i,-,t,-,-,-,-,-,-,-
stan1289,-,-,p,-,i,-,t,-,-,-,-,-,-,-
stan1289,-,-,p,-,i,-,t,-,-,-,-,-,-,-
stan1289,-,-,p,-,i,-,t,-,-,-,-,-,-,-
stan1289,-,-,p,-,i,-,t,-,-,-,-,-,-,-
cast1244,-,-,p,-,e,-,t,S,-,-,o,-,-,-
ruma1247,-,-,p,-,E,-,t,-,-,-,s,-,-,-
surs1244,-,-,p,-,E,-,t,-,-,-,s,-,-,-
lowe1386,-,-,p,-,e,-,t,-,-,-,-,-,-,-
surm1243,-,-,p,-,E,-,t,-,-,-,s,-,-,-
prov1235,-,-,p,-,e,y,t,r,i,n,o,-,-,-
dalm1243,-,-,s,y,a,-,N,-,-,-,-,-,-,-
dalm1243,-,-,p,y,a,-,t,-,-,-,-,-,-,-
barb1262,-,-,p,-,e,-,t,-,-,-,o,r,a,-
camp1261,-,-,p,-,i,-,t,-,-,-,u,r,a,-
megl1237,-,-,s,-,i,-,n,-,-,-,-,-,-,-
megl1237,-,-,t,y,e,p,t,-,-,-,-,-,-,-
arom1237,-,-,t,y,e,p,t,-,-,-,u,-,-,-
roma1327,-,-,p,y,e,p,t,-,-,-,-,-,-,-
istr1245,-,-,k,L,e,p,t,-,-,-,-,-,-,-
