language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
gard1241,Z,b,i,m,3,n,-,-,-,-,-,-,E,-,-
gard1241,-,-,-,-,-,n,-,u,d,-,-,-,E,-,-
fass1244,-,-,-,-,-,n,-,o,d,-,-,-,E,r,-
friu1240,-,-,-,-,-,n,-,a,d,-,-,-,a,-,-
piem1238,-,-,-,-,-,n,-,a,v,-,-,-,E,-,-
piem1238,-,-,-,-,-,n,-,u,-,-,-,-,e,-,-
piem1238,-,-,-,-,-,n,-,u,-,-,-,-,e,-,-
piem1238,-,-,-,-,-,n,-,u,-,-,-,-,e,-,-
roma1328,-,-,-,-,-,n,-,a,v,i,g,e,a,-,-
emil1241,-,-,-,-,-,n,-,u,d,-,-,-,E,r,-
emil1241,-,-,-,-,-,n,-,u,d,-,-,-,E,r,-
emil1241,-,-,-,-,-,n,-,u,d,-,-,-,a,r,-
vene1258,-,-,-,-,-,n,-,o,8,-,-,-,a,r,-
vene1258,-,-,-,-,-,n,-,o,8,-,-,-,a,r,-
vene1258,-,-,-,-,-,n,-,o,g,-,-,-,a,r,-
vene1258,-,-,-,-,-,n,-,u,-,-,-,-,a,r,-
ital1282,-,-,-,-,-,n,-,o,t,-,-,-,a,r,e
ital1282,-,-,-,-,-,n,w,o,t,-,-,-,a,r,e
ligu1248,-,-,-,-,-,n,-,E,-,-,-,-,E,-,-
ligu1248,-,-,-,-,-,5,-,u,-,-,-,-,a,-,-
geno1240,-,-,-,-,-,n,-,E,-,-,-,-,a,-,-
sici1248,-,-,-,-,-,n,-,a,t,-,-,-,a,r,i
sici1248,-,-,-,-,-,n,-,a,t,-,-,-,a,r,i
sici1248,-,-,-,-,-,n,-,a,t,-,-,-,a,r,i
mess1247,-,-,-,-,-,n,-,a,t,-,-,-,a,r,3
neap1235,-,-,-,-,-,n,-,a,t,-,-,-,a,-,-
stan1289,-,-,-,-,-,n,-,a,8,-,-,-,a,r,-
stan1289,-,-,-,-,-,n,-,a,8,-,-,-,i,r,-
stan1289,-,-,-,-,-,n,-,a,8,-,-,-,a,r,-
stan1289,-,-,-,-,-,n,-,3,8,-,-,-,a,-,-
stan1289,-,-,-,-,-,n,-,a,8,-,-,-,a,-,-
stan1289,-,-,-,-,-,n,-,3,8,-,-,-,a,-,-
cast1244,-,-,-,-,-,n,-,a,8,-,-,-,a,r,-
ruma1247,-,-,-,-,-,n,-,u,d,-,-,-,a,r,-
surs1244,s,-,-,-,3,n,-,u,d,-,-,-,a,r,-
lowe1386,-,-,-,-,-,n,-,3,d,-,-,-,a,r,-
surm1243,-,-,-,-,-,n,-,u,d,-,-,-,a,r,-
prov1235,-,-,-,-,-,n,-,e,d,-,-,-,a,-,-
dalm1243,-,-,-,-,-,n,-,o,t,-,w,-,o,r,-
barb1262,-,-,-,-,-,n,-,a,d,-,-,-,a,r,e
camp1261,-,-,-,-,-,n,-,a,d,-,-,-,a,y,-
megl1237,p,-,-,-,-,l,-,i,v,3,y,-,e,s,-
arom1237,a,-,-,-,-,n,-,o,t,-,-,-,u,-,-
roma1327,a,-,-,-,3,n,-,o,t,-,-,-,a,-,-
istr1245,p,-,-,-,-,l,-,i,v,-,-,-,i,-,-
