language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
gard1241,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,r,-,-,w,e,p
fass1244,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,m,u,-,y,e,-
fass1244,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,r,-,-,-,o,p
friu1240,-,-,-,-,-,-,t,-,a,-,-,-,-,n,-,-,t,-,-,-,y,-
piem1238,-,-,-,-,-,-,t,-,a,-,-,-,-,N,-,-,t,-,-,S,i,-
piem1238,-,-,-,-,-,-,t,-,a,-,-,-,-,N,-,-,t,-,-,-,i,-
piem1238,-,-,-,-,-,-,-,-,a,-,-,-,-,N,m,i,t,-,-,-,S,-
piem1238,-,-,-,-,-,-,t,-,a,-,-,-,-,N,-,-,t,-,-,-,i,-
piem1238,-,-,-,-,-,-,-,-,3,-,-,-,-,N,m,i,t,-,-,-,S,-
piem1238,-,-,-,-,-,-,t,-,a,-,-,-,-,N,-,-,t,-,-,-,-,-
roma1328,-,-,-,-,u,-,n,m,o,w,-,-,-,n,-,-,t,-,-,-,-,-
emil1241,-,-,-,-,-,-,t,-,a,-,-,-,-,n,-,-,t,-,-,-,-,-
emil1241,-,-,-,-,-,-,t,-,a,-,-,-,-,n,-,-,t,-,-,-,-,-
emil1241,-,-,-,-,-,-,p,-,a,-,-,-,-,r,-,E,t,-,-,-,S,-
vene1258,-,-,-,-,-,-,t,-,a,-,-,-,-,N,-,-,t,-,-,-,i,-
vene1258,-,-,-,-,-,-,t,-,a,-,-,-,-,N,-,-,t,-,-,-,i,-
vene1258,-,-,-,-,-,-,t,-,a,-,-,-,-,N,-,-,t,-,-,-,i,-
ital1282,-,-,-,-,-,-,t,-,a,-,-,-,-,n,-,-,t,-,-,-,o,-
ital1282,-,-,-,-,-,-,t,-,a,-,-,-,-,n,-,-,t,-,-,-,o,-
ital1282,-,-,-,-,-,-,m,-,o,-,-,-,-,l,-,-,t,-,-,-,o,-
ligu1248,d,-,-,-,i,-,b,-,E,-,-,-,-,l,-,-,-,-,-,-,i,-
ligu1248,-,-,-,-,-,-,m,-,u,-,-,-,-,d,-,-,Z,-,-,-,u,-
geno1240,-,-,-,-,i,N,m,-,u,-,-,-,-,d,-,-,Z,-,-,-,u,-
sici1248,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,a,-,-,i,-
sici1248,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,a,-,-,i,-
sici1248,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,a,-,-,i,-
mess1247,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,a,-,-,i,-
neap1235,-,-,-,-,-,-,p,-,a,-,-,-,-,-,-,-,r,i,k,y,3,-
neap1235,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,a,-,y,3,-
stan1289,-,-,-,-,-,-,m,-,o,-,-,-,-,l,-,-,t,-,-,-,-,-
stan1289,-,-,-,-,-,-,m,-,o,-,-,-,-,l,-,-,t,-,-,-,-,-
stan1289,-,-,-,-,-,-,m,-,o,-,-,-,-,l,-,-,t,-,-,-,-,-
stan1289,-,-,-,-,-,-,m,-,o,-,-,-,-,l,-,-,t,-,-,-,-,-
stan1289,-,-,-,-,-,-,m,-,o,-,-,-,-,l,-,-,-,-,-,-,-,-
stan1289,-,-,-,-,-,-,m,-,o,-,-,-,-,l,-,-,-,-,-,-,-,-
cast1244,-,-,-,-,-,-,m,-,u,-,-,-,-,-,-,-,t,-,-,S,o,-
ruma1247,-,-,-,-,-,-,b,l,e,-,-,-,-,-,-,-,r,-,-,-,-,-
surs1244,-,-,-,-,-,-,b,y,a,-,-,-,-,-,-,-,-,-,-,-,-,-
lowe1386,-,-,-,-,-,-,b,l,e,-,-,-,-,-,-,-,r,-,-,-,-,-
surm1243,-,-,-,-,-,-,b,l,e,-,-,-,-,-,-,-,r,-,-,-,-,-
prov1235,-,-,-,-,-,-,b,r,a,v,a,m,e,N,-,-,-,-,-,-,-,-
prov1235,-,-,-,-,-,-,f,-,o,-,-,-,-,r,-,-,s,-,-,-,o,-
dalm1243,-,-,-,-,-,-,m,w,a,-,-,-,-,l,-,-,t,-,-,-,-,-
barb1262,-,-,-,-,-,-,m,-,e,-,-,-,-,d,-,a,s,-,-,-,-,-
camp1261,-,-,-,-,-,-,m,-,e,-,-,-,-,8,-,a,-,-,-,-,-,-
megl1237,-,-,-,-,-,-,m,-,u,-,-,-,-,l,-,-,t,-,-,-,-,-
arom1237,-,-,-,-,-,-,m,-,u,-,-,-,-,l,-,-,t,-,-,-,u,-
roma1327,-,-,-,-,-,-,m,-,u,-,-,-,-,l,-,-,t,-,-,-,-,-
istr1245,m,-,-,-,a,y,m,-,u,-,-,-,-,n,-,-,t,-,-,-,-,-
istr1245,t,S,u,d,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
