language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
gard1241,-,-,S,k,-,o,-,-,-,r,t,-,-,s,-,-,-,-,a
fass1244,-,-,S,k,-,o,-,-,-,r,t,-,-,s,-,-,-,-,a
friu1240,-,-,s,k,-,u,-,-,-,-,-,-,-,s,-,-,-,-,e
piem1238,-,-,s,k,-,o,-,-,-,r,-,-,-,s,-,-,-,-,a
piem1238,-,-,s,k,-,o,-,-,-,r,-,-,-,s,-,-,-,-,a
piem1238,-,-,s,k,-,o,-,-,-,r,-,-,-,s,-,-,-,-,a
piem1238,-,-,p,-,-,-,-,-,-,l,E,-,-,y,-,-,-,-,a
roma1328,-,-,s,k,-,o,a,v,-,r,t,-,-,s,-,-,-,-,a
emil1241,-,-,s,k,-,o,-,-,-,r,-,-,-,s,-,-,-,-,a
emil1241,-,-,-,k,-,u,-,-,-,r,t,E,-,s,-,-,-,-,a
emil1241,-,-,-,k,-,u,-,-,-,r,t,E,t,S,-,-,-,-,a
vene1258,-,-,s,k,-,o,-,-,-,r,-,-,-,8,-,-,-,-,a
vene1258,-,-,s,k,-,o,-,-,-,r,-,-,-,8,-,-,-,-,a
vene1258,-,-,s,k,-,o,-,-,-,r,-,-,-,s,-,-,-,-,a
ital1282,-,-,-,b,-,u,-,-,-,t,-,-,-,S,-,-,-,-,a
ital1282,-,-,-,k,-,o,-,-,-,r,t,e,t,S,-,-,-,-,a
ligu1248,-,-,s,k,-,o,-,-,-,r,-,-,-,s,-,-,-,-,a
ligu1248,-,-,s,k,-,o,-,-,-,r,-,-,-,s,-,-,-,-,a
geno1240,-,-,s,k,-,o,-,-,-,r,-,-,-,s,-,-,-,-,a
sici1248,-,-,S,k,-,o,-,-,-,-,t,-,-,S,-,-,-,-,a
sici1248,-,-,s,k,-,o,-,-,-,r,t,-,-,S,-,-,-,-,a
sici1248,-,-,S,k,w,o,-,-,-,r,t,-,-,S,-,-,-,-,a
mess1247,-,-,s,k,-,o,-,-,-,-,t,-,-,S,-,-,-,-,a
neap1235,-,-,S,k,-,o,-,-,-,r,t,-,-,s,-,-,-,-,3
stan1289,-,-,-,k,-,o,-,-,-,r,-,-,-,f,-,-,-,-,a
stan1289,-,a,s,k,-,o,-,-,-,r,-,-,-,s,-,-,-,-,a
stan1289,-,-,-,k,-,-,-,-,-,r,-,o,-,s,-,t,-,-,a
stan1289,-,3,s,k,-,o,-,-,-,r,-,-,-,s,-,-,-,-,3
stan1289,-,a,s,k,-,o,-,-,-,r,-,-,-,s,-,-,-,-,E
stan1289,-,3,s,k,-,o,-,-,-,r,-,-,-,s,-,-,-,-,3
cast1244,-,-,-,k,-,o,-,-,-,r,t,e,-,8,-,-,-,-,a
ruma1247,-,-,S,k,-,o,-,-,-,r,-,-,-,s,-,-,-,-,3
surs1244,-,-,S,k,-,o,-,-,-,r,-,-,-,s,-,-,-,-,3
lowe1386,-,-,S,k,-,o,-,-,-,r,t,-,-,s,-,-,-,-,3
surm1243,-,-,S,k,-,o,-,-,-,r,-,-,-,s,-,-,-,-,3
prov1235,r,i,s,k,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
barb1262,-,-,-,k,-,o,-,-,-,-,-,-,-,8,i,k,i,n,a
camp1261,-,-,s,k,r,o,-,-,-,-,-,-,-,Z,-,-,-,-,u
arom1237,-,-,-,k,-,o,-,-,-,v,a,-,-,Z,-,-,-,-,e
roma1327,-,-,s,k,-,o,-,v,a,r,t,-,-,s,-,-,-,-,3
istr1245,-,-,-,k,-,o,-,-,-,r,-,-,-,-,-,-,-,-,a
