language,x1,x2,x3,x4,x5,x6,x7
piem1238,-,p,-,E,-,l,-
piem1238,-,p,-,E,-,l,-
piem1238,-,p,-,E,-,l,-
piem1238,-,p,-,E,-,l,-
roma1328,-,p,-,E,a,l,a
emil1241,-,p,-,E,-,l,a
emil1241,-,p,-,E,-,l,a
emil1241,-,p,-,e,-,l,-
vene1258,-,p,-,E,-,l,-
vene1258,-,p,-,E,-,l,-
vene1258,-,p,-,E,-,e,-
ital1282,-,p,-,E,-,l,e
ital1282,-,p,-,E,-,l,e
ligu1248,-,p,-,E,-,l,e
ligu1248,-,p,-,e,-,l,e
neap1235,-,p,-,E,-,l,3
sici1248,-,p,-,E,-,d,i
sici1248,-,p,-,E,-,d,i
sici1248,-,p,y,E,-,d,i
friu1240,-,p,y,E,-,l,-
stan1289,-,p,-,e,-,L,-
stan1289,-,p,-,e,-,L,-
stan1289,-,p,-,e,-,L,-
stan1289,-,p,-,e,-,y,-
stan1289,-,p,-,e,-,L,-
stan1289,-,p,-,e,-,L,-
camp1261,-,p,-,E,-,d,i
megl1237,-,k,-,o,a,Z,3
arom1237,t,y,-,e,a,l,e
roma1327,-,p,y,e,-,l,e
istr1245,-,k,-,o,-,z,e
