language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
piem1238,k,-,a,v,E,-,-,-,y,-
piem1238,k,-,a,v,E,-,-,-,y,-
piem1238,k,-,a,v,E,-,-,-,y,-
piem1238,k,-,a,v,E,-,-,-,y,-
roma1328,k,-,a,v,E,-,-,-,l,-
emil1241,k,-,a,v,-,-,-,-,i,-
emil1241,k,-,a,v,-,-,-,-,i,-
emil1241,k,-,a,v,-,-,-,-,i,-
vene1258,k,-,a,v,e,-,-,-,i,-
vene1258,k,-,a,v,e,-,-,-,i,-
vene1258,k,-,a,v,e,-,-,-,i,-
ital1282,k,-,a,p,e,l,-,-,i,-
ital1282,k,-,a,p,e,l,-,-,o,-
ligu1248,k,-,a,v,E,y,-,-,i,-
ligu1248,k,-,a,v,e,l,-,-,i,-
neap1235,k,-,a,p,i,l,-,-,3,-
sici1248,k,-,a,p,i,d,-,-,i,-
sici1248,k,-,a,p,i,d,-,-,i,-
sici1248,k,-,a,p,i,d,-,-,i,-
friu1240,t,y,a,v,E,-,-,-,y,-
stan1289,-,-,-,m,o,-,-,-,5,o
stan1289,k,-,a,b,e,-,-,-,L,-
stan1289,k,-,a,b,e,-,-,-,L,-
stan1289,k,-,3,b,E,-,-,-,y,-
stan1289,k,-,a,b,e,-,-,-,L,-
stan1289,k,-,3,b,E,-,-,-,L,-
camp1261,-,-,-,p,i,l,u,z,u,-
megl1237,-,-,-,p,e,-,-,-,r,-
arom1237,-,-,-,p,e,-,-,-,r,u
roma1327,-,-,-,p,3,-,-,-,r,-
istr1245,-,-,-,p,e,-,-,-,r,-
