language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
gard1241,-,-,k,-,w,e,t,S,u,N
fass1244,-,-,k,-,-,e,t,S,e,N
friu1240,-,-,r,-,-,o,-,s,-,-
piem1238,-,-,r,-,-,u,-,s,-,-
piem1238,-,-,r,-,-,u,-,s,-,-
piem1238,-,-,r,-,-,u,-,s,-,-
piem1238,-,-,r,-,-,u,-,s,-,-
roma1328,-,-,r,-,-,o,-,z,-,-
emil1241,-,-,r,-,-,o,-,s,-,-
emil1241,-,-,r,-,-,o,-,s,-,-
emil1241,-,-,r,-,-,o,-,s,-,-
vene1258,-,-,r,-,-,o,-,s,-,-
vene1258,-,-,r,-,-,o,-,s,-,-
vene1258,-,-,r,-,-,o,-,s,o,-
ital1282,-,-,r,-,-,o,-,s,o,-
ital1282,-,-,r,-,-,o,-,s,o,-
ligu1248,-,-,r,-,-,u,-,s,u,-
ligu1248,-,-,r,-,-,u,-,Z,u,-
geno1240,-,-,r,-,-,u,-,s,u,-
sici1248,-,-,Z,-,-,u,-,s,u,-
sici1248,-,-,r,-,-,u,-,s,u,-
sici1248,-,-,Z,-,-,u,-,s,u,-
mess1247,-,-,r,-,-,u,-,s,u,-
neap1235,-,-,r,-,-,u,-,s,3,-
stan1289,-,-,r,-,-,o,t,S,-,-
stan1289,-,-,r,-,-,o,t,S,-,-
stan1289,-,-,r,-,-,o,t,S,-,-
stan1289,v,3,r,-,m,E,-,y,-,-
stan1289,-,-,r,-,-,o,t,S,-,-
stan1289,b,3,r,-,m,E,-,L,-,-
cast1244,-,-,r,-,-,o,-,x,o,-
ruma1247,-,-,k,-,-,o,t,S,3,n
surs1244,-,-,t,S,y,e,t,S,3,n
lowe1386,-,-,k,-,-,o,t,S,3,n
surm1243,-,-,k,-,-,o,t,S,3,n
prov1235,-,-,X,-,-,u,d,Z,e,-
dalm1243,-,-,r,-,-,a,w,s,-,-
barb1262,-,-,r,-,-,u,v,y,u,-
camp1261,-,a,r,-,-,u,b,y,u,-
megl1237,-,-,r,-,-,o,-,S,-,-
arom1237,-,a,r,-,-,o,-,S,u,-
roma1327,-,-,r,-,-,o,-,S,u,-
istr1245,-,-,r,-,-,o,y,s,u,-
