language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
gard1241,-,u,-,t,S,-,e,-,-,l,-
fass1244,-,u,-,t,S,-,e,-,-,l,-
friu1240,-,u,-,t,S,-,E,-,-,l,-
piem1238,-,i,-,-,z,-,E,-,-,l,-
piem1238,-,u,-,-,z,-,E,-,-,l,-
piem1238,-,u,-,-,z,-,E,-,-,l,-
piem1238,-,u,-,-,z,-,E,-,-,l,-
roma1328,-,u,-,-,z,-,E,a,v,l,-
emil1241,-,u,-,-,z,-,E,-,-,l,-
emil1241,-,u,-,-,z,-,E,-,-,l,-
emil1241,-,u,-,-,z,-,E,-,-,l,-
vene1258,-,o,-,-,z,-,E,-,-,l,-
vene1258,-,u,-,-,z,-,E,-,-,l,-
vene1258,-,o,-,-,z,-,E,-,-,o,-
ital1282,-,u,-,t,S,-,E,-,-,l,o
ital1282,-,u,-,t,S,-,E,-,-,l,o
ligu1248,-,o,-,w,Z,-,e,-,-,-,-
ligu1248,-,o,-,w,Z,-,e,-,-,l,u
geno1240,-,a,-,w,Z,-,e,-,-,l,u
sici1248,-,a,w,t,S,y,E,-,-,d,u
sici1248,-,a,-,t,S,-,E,-,-,d,u
sici1248,-,a,-,t,S,y,E,-,-,d,u
mess1247,-,a,-,t,S,-,i,-,-,d,u
neap1235,-,a,-,w,S,y,e,-,-,l,3
stan1289,p,a,-,r,8,-,a,-,-,l,-
stan1289,p,a,-,r,8,-,a,-,-,l,-
stan1289,p,a,-,r,8,-,a,-,-,l,-
stan1289,p,3,-,r,8,-,a,-,-,l,-
stan1289,m,i,-,-,S,-,o,-,-,-,-
stan1289,-,u,-,-,s,-,e,-,-,L,-
cast1244,p,a,-,-,x,-,a,-,-,r,o
ruma1247,-,u,-,t,S,-,E,-,-,-,-
surs1244,-,u,-,t,S,-,i,-,-,-,-
lowe1386,-,u,-,t,S,-,E,-,-,-,-
surm1243,-,u,-,t,S,-,e,-,-,l,-
prov1235,-,a,-,w,s,-,E,-,-,w,-
dalm1243,-,u,-,t,S,-,u,-,-,l,-
barb1262,p,u,-,d,z,-,o,-,-,n,e
camp1261,p,i,-,l,-,-,o,-,-,n,i
megl1237,p,u,-,-,-,-,-,-,-,L,-
arom1237,p,u,-,-,-,-,-,-,-,L,u
roma1327,p,a,-,-,s,-,3,-,-,r,e
istr1245,p,u,-,-,-,-,-,-,-,L,-
