language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
khal1275,-,-,-,-,-,-,-,-,-,-,-,-,k,3,m,s,-,-,E,-,m,-,-
thul1246,-,-,-,-,-,-,s,-,-,-,i,-,k,-,-,h,-,-,a,-,p,-,-
kulu1253,p,-,-,-,-,-,h,-,-,u,i,-,k,-,-,-,-,-,i,-,-,-,-
limb1266,-,-,-,-,-,-,t,-,-,u,-,-,N,-,-,h,-,-,i,-,k,-,-
chep1245,-,-,-,-,-,-,m,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-
oldb1235,n,-,-,-,-,-,h,-,n,a,-,-,-,-,-,-,-,-,-,-,n,n,h
nucl1310,m,-,-,-,-,-,y,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
lash1243,-,-,-,-,-,-,s,-,-,a,i,-,-,-,-,w,-,-,a,-,n,-,-
zaiw1241,-,-,-,-,-,-,s,-,-,a,i,-,-,-,-,v,o,-,o,-,n,-,-
maru1249,t,-,-,-,-,-,S,-,-,a,m,-,t,-,-,h,-,-,o,-,i,-,-
pela1242,-,-,-,-,-,-,s,-,-,a,i,-,-,-,-,v,-,-,u,-,n,-,-
xian1249,-,-,-,-,-,-,S,-,-,a,N,-,-,-,-,T,-,-,i,-,n,-,-
acha1249,-,-,-,-,-,-,m,-,-,a,u,-,-,-,-,t,-,-,u,-,m,-,-
lisu1250,k,-,o,o,-,t,s,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-
jing1260,-,-,-,-,-,-,s,-,-,a,i,-,-,-,-,w,-,-,a,-,n,-,-
drun1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,o,N,n,-,u
haka1240,-,-,-,-,-,-,m,-,-,i,i,-,n,-,-,m,a,a,i,-,-,-,-
lush1249,-,-,-,-,-,-,t,-,-,u,i,-,k,-,-,h,-,-,u,-,-,-,-
karb1241,-,-,-,-,-,-,-,-,-,-,i,n,g,-,N,h,-,-,u,-,n,-,-
horp1240,z,d,o,o,-,-,m,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-
eree1240,z,d,-,3,-,-,m,-,-,-,-,-,-,-,-,5,-,-,a,-,-,-,-
japh1234,z,d,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tang1334,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
byan1241,-,-,-,-,-,-,h,-,a,u,-,-,l,-,-,-,-,-,a,-,-,-,-
rong1264,-,-,-,-,-,-,k,-,-,u,i,-,r,-,-,-,-,-,-,-,-,-,-
gahr1239,-,-,-,-,-,-,m,-,-,a,-,-,k,-,-,-,-,-,-,-,-,-,-
clas1254,s,-,-,-,-,-,m,-,-,u,-,-,g,-,-,p,-,-,a,-,-,-,-
amdo1237,h,-,-,-,-,-,m,-,-,3,X,-,k,-,-,w,-,-,a,-,-,-,-
amdo1237,r,-,-,-,-,-,m,-,-,u,k,-,k,-,-,w,-,-,a,-,-,-,-
utsa1239,-,-,-,-,-,-,m,-,-,u,-,-,k,-,-,p,-,-,3,-,-,-,-
kham1282,-,-,-,-,-,-,m,-,-,u,-,-,-,-,-,p,-,-,a,-,-,-,-
tsha1245,-,-,-,-,-,-,m,-,-,u,-,-,k,-,-,p,-,-,a,-,-,-,-
idum1241,-,-,-,o,-,-,m,-,-,u,-,-,k,-,-,-,-,-,o,-,o,-,-
diga1241,l,-,-,u,-,-,b,-,-,o,-,-,N,-,-,-,-,-,-,-,-,-,-
boka1249,d,-,-,o,o,N,m,-,-,u,-,-,k,-,-,-,-,-,-,-,-,-,-
garo1247,-,-,-,-,-,-,g,-,-,u,-,-,r,-,-,-,-,-,i,-,-,-,-
guan1279,-,-,-,-,-,-,m,o,o,u,-,-,-,-,-,-,-,-,-,-,-,-,-
hakk1236,-,-,-,-,-,-,w,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
hakk1236,-,-,-,-,-,-,m,-,-,u,-,-,N,-,-,s,-,-,a,-,-,-,-
hakk1236,-,-,-,-,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
beij1235,-,-,-,-,-,-,w,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
chao1238,-,-,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
chao1239,-,-,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
oldc1244,k,-,-,3,-,-,m,-,o,o,-,-,k,-,-,s,-,-,-,-,-,-,-
