language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
khal1275,-,-,d,-,-,-,h,a,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-
thul1246,-,-,d,-,-,-,h,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,u,-,-,-,-,-,-
kulu1253,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-
limb1266,-,-,t,-,a,N,s,-,-,-,a,-,-,-,-,-,N,-,b,-,-,-,a,-,-,-,-,-,-
bant1281,-,-,n,-,i,n,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-
chep1245,-,-,t,-,-,-,h,e,l,b,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-
oldb1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,u,i,w,h,-,-,-
nucl1310,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,o,-,-,-,o,-,-,-,-,-,-
lash1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,o,o,-,-,-,u,-,k,h,-,u,N
zaiw1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,a,-,-,-,u,-,k,h,-,u,N
maru1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,u,-,k,-,-,-,-
pela1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,a,-,-,-,u,-,k,h,a,u,N
xian1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,a,-,-,-,u,-,-,-,-,-,-
acha1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,a,-,-,-,u,-,-,-,-,-,-
lisu1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,o,-,-,-,o,-,k,-,-,u,o
jing1260,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,u,-,-,-,-,-,-
drun1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,u,-,7,-,-,-,-
haka1240,-,-,v,a,a,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-
lush1249,-,-,v,-,a,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-
ukhr1238,-,-,k,-,3,t,s,-,-,-,i,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-
karb1241,-,-,-,-,-,-,s,-,-,-,i,-,n,i,n,g,N,-,-,-,-,-,-,-,-,-,-,-,-
horp1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,o,m,q,-,o,-,-,-,-,-,-
horp1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,q,-,o,-,-,-,-,-,-
eree1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,3,r,g,-,o,-,-,-,-,-,-
japh1234,-,-,t,-,-,-,-,-,-,-,u,-,-,-,-,-,m,-,-,-,-,-,u,-,-,-,-,-,-
situ1238,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,k,h,a,-,-,-,-,-,-
zhab1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,h,u,-,-,-,-,-,-
tang1334,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,3,-,-,-,-,-,-
byan1241,-,-,t,-,-,-,-,-,-,-,i,-,-,-,-,-,m,-,-,-,-,b,u,-,-,-,-,-,-
rong1264,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,g,-,-,-,-,-,a,-,-,s,-,-,-
gahr1239,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-
clas1254,g,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-
amdo1237,x,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-
amdo1237,h,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-
utsa1239,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-
utsa1239,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,k,h,a,-,-,-,-,-,-
kham1282,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tsha1245,-,-,N,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-
idum1241,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,m,-,u,-,d,-,u,-,-,-,-,-,-
diga1241,-,-,t,-,-,-,-,-,-,-,u,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-
boka1249,m,e,d,-,-,-,-,-,-,-,o,o,N,-,-,-,m,-,o,-,-,-,o,-,-,-,-,-,N
garo1247,s,i,l,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rabh1238,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-
guan1279,-,-,t,-,-,-,h,-,-,-,i,-,-,-,-,-,n,-,-,-,-,h,u,-,-,-,-,-,N
hakk1236,-,-,t,-,-,-,h,-,-,-,i,-,-,e,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-
hakk1236,-,-,t,-,-,-,h,-,-,-,E,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-
beij1235,-,-,t,-,-,-,h,-,-,-,i,-,-,a,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-
chao1238,-,-,t,-,-,-,h,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
chao1239,-,-,t,-,-,-,h,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
oldc1244,-,-,-,-,-,-,l,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-
