language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
khal1275,-,-,-,-,-,t,-,-,-,u,-,-,-,N,-,-
thul1246,-,-,-,-,-,d,-,-,-,u,-,-,-,N,-,-
kulu1253,-,-,-,-,-,d,-,-,-,u,-,-,-,m,-,a
limb1266,-,-,-,-,-,t,-,h,-,u,-,-,-,N,-,-
bant1281,-,-,-,-,-,h,-,-,-,o,-,o,p,t,-,-
bant1281,-,-,-,-,-,d,-,-,-,u,-,-,-,N,-,-
chep1245,-,-,-,-,-,t,-,-,-,u,-,-,-,N,-,-
wayu1241,-,-,-,-,-,t,-,-,-,u,-,-,-,n,-,-
oldb1235,-,-,-,-,-,s,-,o,-,o,-,-,-,k,-,-
nucl1310,t,-,-,-,-,8,-,o,-,u,-,-,-,7,-,-
lash1243,-,-,-,-,-,S,-,-,-,u,-,-,-,k,-,-
zaiw1241,-,-,-,-,-,S,-,-,-,u,-,-,-,7,-,-
maru1249,-,-,-,-,-,S,-,a,-,u,-,-,-,k,-,-
pela1242,-,-,-,-,-,S,-,a,-,u,-,-,-,7,-,-
xian1249,-,-,-,-,-,S,-,-,-,u,-,-,-,7,-,-
acha1249,-,-,-,-,-,S,-,o,-,o,-,-,-,7,-,-
lisu1250,-,-,-,-,-,d,-,o,-,o,-,-,-,-,-,-
jing1260,-,-,-,-,-,l,-,-,-,u,-,-,-,7,-,-
drun1238,-,-,-,-,-,-,-,-,-,o,-,-,-,7,-,-
haka1240,-,-,-,-,-,d,-,-,-,i,-,-,-,n,-,-
lush1249,-,-,-,-,-,l,-,-,-,e,-,-,-,m,-,-
lush1249,-,-,-,-,-,-,-,-,-,i,-,-,-,n,-,-
ukhr1238,k,-,-,-,-,h,-,-,-,3,m,a,-,N,-,-
karb1241,-,-,-,-,-,y,-,-,-,u,-,-,-,n,-,-
horp1240,-,-,-,-,-,t,-,h,-,i,-,-,-,-,-,-
eree1240,-,-,-,-,-,t,-,h,e,e,-,-,-,-,-,-
japh1234,-,-,-,-,-,t,s,h,-,i,-,-,-,-,-,-
situ1238,k,o,m,o,o,t,-,-,-,-,-,-,-,-,-,-
zhab1238,k,-,-,-,o,t,-,h,-,i,-,-,-,-,-,-
tang1334,-,-,-,-,-,t,-,h,y,i,-,-,-,-,-,-
byan1241,-,-,-,-,-,t,-,-,-,u,-,-,-,N,m,o
rong1264,-,-,-,-,-,t,-,-,-,u,-,-,-,-,-,-
gahr1239,-,-,-,-,-,t,-,-,-,u,-,-,-,N,-,-
clas1254,N,-,-,-,-,t,-,h,-,u,-,-,-,N,-,-
amdo1237,-,-,-,-,-,t,-,h,o,o,-,-,-,N,-,-
amdo1237,-,-,-,-,-,t,-,h,o,o,-,-,-,N,-,-
utsa1239,-,-,-,-,-,t,-,h,-,u,-,-,-,N,-,-
kham1282,-,-,-,-,-,t,-,h,-,u,-,-,-,u,-,-
tsha1245,-,-,-,-,-,d,-,Z,-,a,-,-,-,m,-,-
idum1241,-,-,-,-,-,t,-,-,-,i,o,o,-,N,-,-
diga1241,-,-,-,-,-,t,-,-,-,i,-,-,-,m,-,-
boka1249,-,-,-,-,-,t,-,-,-,u,-,-,-,N,-,-
garo1247,-,-,-,-,-,r,-,-,-,i,-,-,-,N,-,a
rabh1238,-,-,-,-,-,r,-,-,-,3,-,-,-,N,-,-
guan1279,-,-,-,-,-,y,-,-,-,a,-,-,-,m,-,-
hakk1236,-,-,-,-,-,y,-,-,-,i,-,-,-,n,-,-
beij1235,-,-,-,-,-,x,-,-,-,u,-,-,-,o,-,-
chao1238,-,-,-,-,-,l,-,-,-,i,-,-,-,m,-,-
chao1238,t,-,-,-,-,s,-,-,-,i,-,a,-,7,-,-
chao1239,-,-,-,-,-,l,-,-,-,u,-,-,-,7,-,-
chao1239,t,-,-,-,-,s,-,-,-,i,-,a,-,7,-,-
oldc1244,-,-,-,-,-,q,-,-,-,u,-,m,-,7,-,-
