language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
nucl1310,-,-,-,w,-,-,-,u,-,-,-,-,-,-,p,-,u,l,w,e,-,-,-
lash1243,-,-,-,w,-,-,-,o,-,-,-,-,m,k,h,-,u,-,-,i,-,-,-
zaiw1241,-,-,-,v,-,-,-,a,-,-,-,-,m,k,h,-,u,-,-,i,m,o,o
maru1249,-,m,-,y,-,-,-,a,-,-,-,-,N,k,h,-,-,-,-,a,-,-,-
pela1242,-,m,-,y,-,-,-,a,-,-,-,-,N,k,h,-,u,-,-,i,-,-,-
xian1249,-,-,-,p,-,-,-,u,-,-,-,-,m,-,f,-,u,-,-,i,-,-,-
acha1249,-,-,-,p,-,-,-,u,-,-,-,-,m,-,x,-,u,-,-,i,-,-,-
lisu1250,-,-,-,v,-,-,-,e,-,-,-,-,-,t,h,-,o,-,-,o,-,-,-
jing1260,-,t,-,S,-,-,-,a,-,-,-,-,-,k,h,y,o,-,-,o,n,-,-
drun1238,-,d,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,7,-,-
lush1249,-,t,-,S,-,-,-,i,-,-,-,-,N,n,-,-,-,-,-,i,-,-,a
karb1241,-,m,a,h,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-
horp1240,-,-,-,s,p,y,o,o,-,-,-,-,N,k,-,-,-,-,-,3,-,-,-
eree1240,-,-,-,s,p,y,-,u,-,-,-,-,N,k,-,-,-,-,-,3,x,-,-
japh1234,-,-,-,s,p,y,-,a,-,-,-,-,N,k,-,-,-,-,-,u,-,-,-
situ1238,-,-,-,s,p,y,-,o,-,-,-,-,N,k,-,-,-,-,-,3,-,-,-
zhab1238,-,-,-,-,p,i,-,E,-,-,-,-,n,k,h,-,-,-,-,u,-,-,-
tang1334,-,-,-,l,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-
tang1334,-,-,-,S,-,y,-,-,-,-,-,-,-,w,-,-,-,-,-,3,-,-,-
gahr1239,-,-,-,S,-,-,-,a,-,-,-,-,N,k,-,-,-,-,-,u,-,-,-
clas1254,-,-,-,s,p,y,-,a,-,-,-,-,N,k,-,-,-,-,-,i,-,-,-
amdo1237,h,t,-,S,-,-,-,a,-,-,-,-,N,k,-,-,-,-,-,3,-,-,-
amdo1237,w,T,-,S,-,-,-,a,-,-,-,-,N,k,h,-,-,-,-,3,-,-,-
utsa1239,-,t,-,S,-,-,-,3,-,-,-,-,N,k,-,-,-,-,-,u,-,-,-
kham1282,-,-,-,S,-,-,-,o,-,-,-,-,-,k,h,-,-,-,-,u,-,-,-
tsha1245,p,-,-,h,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-
idum1241,-,-,-,-,-,-,-,o,p,r,u,p,r,-,-,-,-,-,-,u,-,-,-
diga1241,-,t,-,-,-,-,-,o,p,-,-,-,r,-,-,-,-,-,-,u,-,-,-
boka1249,-,t,-,S,-,-,-,a,-,-,-,-,N,k,-,-,-,-,-,u,-,-,-
oldc1244,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-
