language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
khal1275,m,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
thul1246,b,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
bahi1252,b,l,E,-,n,-,-,-,-,-,-,-,-,-,-,-
limb1266,-,-,-,-,n,-,-,-,-,-,-,-,-,E,s,s
bant1281,y,-,u,-,N,-,-,-,-,-,-,-,-,-,-,-
chep1245,b,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-
oldb1235,-,-,-,-,n,-,-,-,-,-,-,-,-,i,-,y
nucl1310,-,-,-,-,n,-,-,-,-,-,-,-,-,e,-,-
lash1243,l,-,u,-,N,-,-,-,-,-,-,-,-,-,-,-
zaiw1241,-,-,-,-,N,-,-,-,y,-,-,-,-,i,-,-
maru1249,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-
pela1242,-,-,-,-,N,-,-,-,y,-,-,-,-,i,-,-
xian1249,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,i
acha1249,-,-,-,-,n,-,-,-,y,-,-,-,-,o,-,7
lisu1250,-,-,-,-,n,-,-,-,-,-,-,-,-,i,-,o
jing1260,-,-,-,-,N,-,-,-,-,-,-,-,-,a,-,-
drun1238,-,-,o,-,n,-,-,-,-,-,-,-,-,-,-,-
haka1240,-,-,-,-,7,u,u,m,7,-,-,u,-,u,-,m
ukhr1238,-,-,-,-,k,-,3,p,-,-,-,-,-,a,-,m
karb1241,-,-,-,-,d,-,-,-,-,-,-,-,-,o,-,-
horp1240,n,-,-,-,d,-,-,-,z,-,-,-,-,u,-,-
eree1240,-,-,-,-,r,-,-,-,y,-,-,e,-,e,-,-
japh1234,-,-,-,-,r,-,o,-,Z,-,-,-,-,i,-,-
zhab1238,m,-,e,S,t,-,-,-,-,-,-,-,-,i,-,-
tang1334,-,-,-,-,d,-,Z,-,y,-,-,-,-,i,-,y
byan1241,-,-,-,-,n,-,i,-,m,-,-,-,-,o,-,-
rong1264,-,-,-,-,h,-,-,-,-,-,-,-,-,u,-,N
gahr1239,-,-,-,-,y,-,-,-,-,-,-,-,-,o,o,t
clas1254,b,-,-,s,d,-,-,-,-,-,-,-,-,a,-,d
amdo1237,n,-,-,-,d,-,-,-,-,-,-,-,-,3,-,X
amdo1237,w,-,-,-,d,-,-,-,-,-,-,-,-,a,-,t
utsa1239,-,-,-,-,n,-,-,-,-,-,-,-,-,E,-,-
utsa1239,-,-,-,-,t,-,-,-,-,-,-,-,-,E,-,-
kham1282,n,-,-,-,d,-,-,-,-,-,-,-,-,u,-,7
tsha1245,-,-,-,-,t,-,S,-,h,-,-,-,-,o,-,-
idum1241,-,-,-,-,-,-,-,-,-,-,-,-,-,i,h,o
diga1241,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,o
boka1249,-,-,-,-,d,-,-,-,-,-,-,-,-,a,k,o
boka1249,-,-,-,-,d,-,-,-,-,-,-,-,-,a,-,-
garo1247,d,-,o,o,N,-,T,-,h,t,s,a,k,a,-,-
rabh1238,-,-,-,-,-,-,k,-,h,-,-,-,-,e,-,N
guan1279,-,-,-,-,t,-,s,-,-,-,-,-,-,i,-,-
hakk1236,-,-,-,-,t,-,S,-,h,-,-,-,-,u,-,-
hakk1236,-,-,-,-,t,-,s,-,h,-,-,-,-,u,-,-
beij1235,-,-,-,-,t,-,S,-,-,-,-,-,-,u,-,-
chao1238,-,-,-,-,k,-,-,-,h,-,-,-,-,i,-,a
chao1239,-,-,-,-,k,-,-,-,h,-,-,-,-,i,-,a
oldc1244,m,-,-,-,t,-,-,-,r,-,-,-,-,a,-,k
