language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
khal1275,-,-,-,-,-,-,-,-,-,-,s,-,-,-,e,-,-,-,-,n,-,-,d,-,3,-
thul1246,-,-,-,-,-,-,-,-,-,-,d,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-
kulu1253,-,-,-,-,-,-,-,-,-,-,s,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-
bahi1252,-,-,-,-,-,-,-,-,-,-,g,-,-,-,E,-,-,-,-,N,-,-,-,-,-,-
limb1266,-,-,-,-,-,-,-,-,-,-,s,-,-,-,e,-,-,-,-,n,-,-,d,-,i,-
bant1281,-,-,-,-,-,-,-,-,-,-,t,-,-,-,u,-,-,-,-,m,b,u,l,-,i,k
chep1245,-,-,-,-,-,-,-,-,-,-,s,-,-,-,3,-,-,-,-,n,-,-,-,-,-,-
oldb1235,-,-,l,-,-,a,-,k,-,-,s,-,-,-,a,-,-,-,-,5,-,-,h,-,-,-
nucl1310,-,-,l,-,-,E,-,7,-,t,8,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-
lash1243,-,-,l,-,-,o,-,7,-,-,s,-,-,-,3,-,-,-,-,N,-,-,-,-,-,-
zaiw1241,-,-,l,-,o,o,-,7,-,-,s,-,-,-,i,-,-,-,-,N,-,-,-,-,-,-
maru1249,-,-,l,-,-,o,-,7,-,-,s,-,-,-,a,-,-,-,-,N,-,-,-,-,-,-
pela1242,-,-,l,-,-,a,-,7,-,-,s,-,-,-,a,-,-,-,-,N,-,-,-,-,-,-
xian1249,-,-,l,-,-,o,-,7,-,-,S,-,-,-,u,-,-,-,-,N,-,-,-,-,-,-
acha1249,-,-,l,-,-,o,-,7,-,-,S,-,-,-,3,-,-,-,-,N,-,-,-,-,-,-
lisu1250,-,-,l,-,-,E,-,-,-,-,s,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-
jing1260,-,-,l,-,-,a,-,m,-,-,y,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-
lush1249,-,-,m,-,-,u,-,t,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-
ukhr1238,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,-,N,-,-,k,o,o,r
karb1241,-,T,h,-,-,-,-,t,-,-,s,-,-,-,i,-,-,-,-,m,-,-,-,-,i,-
horp1240,n,E,l,-,-,-,-,d,-,-,z,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-
horp1240,-,-,l,-,-,-,-,d,-,-,z,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-
eree1240,-,-,r,-,-,-,-,d,-,-,z,-,e,-,e,-,-,-,-,-,-,-,-,-,-,-
japh1234,-,-,t,-,-,u,n,d,-,-,z,-,r,-,u,-,-,-,-,-,-,-,-,-,-,-
situ1238,-,-,t,-,-,o,n,d,-,-,z,-,r,-,u,-,-,-,-,-,-,-,-,-,-,-
zhab1238,-,-,y,-,-,a,-,d,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
tang1334,-,-,-,-,-,-,-,d,-,-,z,-,y,i,i,-,-,-,-,-,-,-,-,-,-,-
byan1241,-,-,-,-,-,-,-,l,a,k,S,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-
rong1264,-,-,-,-,-,-,-,n,-,-,-,-,-,-,3,-,-,-,-,N,-,-,-,-,-,-
gahr1239,-,-,-,-,-,-,-,d,-,-,z,-,-,-,e,-,-,-,-,r,-,-,m,-,o,-
gahr1239,-,-,-,-,-,-,-,-,-,-,S,-,-,-,u,-,-,-,-,n,-,-,-,-,-,-
clas1254,-,-,-,-,-,-,-,-,-,-,s,-,d,-,e,-,-,-,-,r,-,-,m,-,o,-
clas1254,-,-,-,-,-,-,-,-,-,-,s,-,-,-,e,-,-,-,-,n,-,-,m,-,o,-
amdo1237,-,-,-,-,-,-,-,-,-,-,s,-,h,-,e,-,-,-,-,n,-,-,m,-,o,-
amdo1237,-,-,-,-,-,-,-,-,-,-,s,-,h,-,e,-,-,-,-,n,-,-,m,-,o,-
utsa1239,-,-,-,-,-,-,-,-,-,-,s,-,-,-,e,-,-,-,-,-,-,-,m,o,o,-
kham1282,-,-,-,-,-,-,-,-,-,-,s,-,h,-,e,-,-,-,-,-,-,-,m,o,o,-
tsha1245,-,-,-,-,-,-,-,t,-,-,s,-,h,-,i,-,-,-,-,N,-,-,n,-,a,N
idum1241,-,-,-,-,-,o,-,-,-,-,h,-,-,-,u,N,k,o,o,N,-,-,-,-,-,-
diga1241,-,-,-,-,-,o,-,-,-,-,L,-,-,-,u,-,-,-,-,n,-,-,-,-,-,-
boka1249,-,-,-,-,-,-,-,-,-,-,l,-,-,-,u,-,g,i,-,n,-,-,-,-,-,-
garo1247,-,-,y,-,-,a,-,k,-,-,s,-,k,-,i,-,-,-,-,l,-,-,-,-,-,-
rabh1238,-,-,t,S,a,a,-,t,-,-,S,a,k,o,o,-,-,-,-,r,-,-,-,-,-,-
guan1279,-,-,s,-,-,a,u,t,-,-,s,-,-,-,i,-,k,-,a,p,-,-,-,-,-,-
hakk1236,-,-,-,-,-,-,-,t,-,-,s,-,-,-,i,-,k,-,a,k,-,-,-,-,-,-
chao1238,-,-,-,-,-,-,-,t,-,-,s,-,o,-,i,-,k,-,a,7,-,-,-,-,-,-
chao1239,-,-,-,-,-,-,-,t,-,-,s,-,a,-,i,-,k,-,a,7,-,-,-,-,-,-
oldc1244,-,-,-,-,-,-,-,t,-,-,s,-,r,-,u,-,-,-,-,7,-,-,-,-,-,-
