language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
khal1275,-,-,-,-,-,-,b,-,-,h,-,e,-,N,s,i,-
bant1281,-,-,-,-,-,-,-,-,-,k,-,a,-,-,y,a,-
chep1245,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,a,m
oldb1235,-,-,-,-,-,-,-,-,-,k,-,o,o,k,-,-,-
nucl1310,-,-,-,-,-,-,s,-,-,h,-,o,-,-,-,-,-
lash1243,-,-,-,-,-,t,S,-,-,h,-,E,-,n,-,-,-
zaiw1241,-,-,-,-,-,t,S,-,-,h,-,i,-,n,-,-,-
maru1249,-,-,-,-,-,t,S,-,-,h,-,i,-,N,-,-,-
pela1242,-,-,-,-,-,t,S,-,-,h,-,o,-,n,-,-,-
xian1249,-,-,-,-,-,t,s,-,-,h,-,E,-,n,-,-,-
acha1249,-,-,-,-,-,t,s,-,-,h,-,e,-,n,-,-,-
lisu1250,-,-,-,-,-,d,z,a,p,h,-,u,-,-,-,-,-
jing1260,-,-,-,-,-,-,-,-,-,-,-,-,-,n,k,u,-
drun1238,-,-,-,-,-,-,-,-,-,-,-,o,-,m,-,-,-
karb1241,-,-,-,-,-,-,-,-,-,-,-,a,a,n,-,-,-
zhab1238,-,-,-,-,m,b,Z,-,-,-,-,e,-,-,-,-,-
zhab1238,-,-,-,-,m,d,Z,-,-,-,-,e,-,-,-,-,-
tang1334,-,-,-,-,-,r,-,-,-,-,-,e,-,r,-,-,-
amdo1237,-,-,-,-,n,d,Z,-,-,-,-,e,-,-,-,-,-
amdo1237,-,-,-,-,m,d,Z,-,-,-,-,i,-,-,-,-,-
utsa1239,t,S,h,u,m,t,S,-,-,-,-,E,-,-,-,-,-
kham1282,-,-,-,-,n,d,Z,-,-,-,-,E,-,-,-,-,-
tsha1245,-,-,-,-,-,k,h,-,-,-,-,u,-,-,-,-,-
idum1241,-,-,-,-,-,-,-,-,-,k,-,e,-,-,-,-,-
diga1241,-,-,-,-,-,-,-,-,-,k,i,e,-,-,-,-,-
oldc1244,-,-,-,-,-,-,-,-,-,l,-,u,-,7,-,-,-
