language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
khal1275,-,-,-,-,m,-,-,-,u,-,-,-,p,-,-,u,-,-,-,-,-,-,-,-
thul1246,-,-,-,-,h,-,-,-,o,-,o,m,b,-,-,e,-,-,-,-,-,-,-,-
kulu1253,-,-,-,-,b,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bahi1252,-,-,-,-,k,-,-,-,o,-,-,d,z,-,-,a,-,-,-,-,-,-,-,-
limb1266,s,-,-,a,p,-,-,-,o,-,-,-,-,-,-,o,-,-,-,k,-,-,-,-
bant1281,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,u,-,-,-,k,-,-,-,-
chep1245,-,-,-,-,y,-,-,-,o,-,-,-,-,-,-,o,-,-,-,N,-,-,-,-
wayu1241,-,-,-,-,m,-,-,-,u,-,-,-,l,-,-,i,-,-,-,-,-,-,-,-
wayu1241,-,-,-,-,s,-,-,-,o,g,a,-,l,-,-,i,-,-,-,-,-,-,-,-
oldb1235,-,-,-,-,p,-,-,-,o,-,-,-,-,-,-,o,-,-,-,k,-,-,-,-
nucl1310,-,-,-,-,b,-,-,-,o,-,-,-,-,-,-,i,-,-,-,7,-,-,-,-
lash1243,-,-,-,-,w,-,-,-,o,-,-,m,t,o,o,u,-,-,-,-,-,-,-,-
zaiw1241,-,-,-,-,v,-,-,-,a,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-
maru1249,-,-,-,-,v,-,-,-,e,-,-,-,t,-,-,u,-,-,-,k,-,-,-,-
pela1242,-,-,-,-,v,-,-,-,E,-,-,-,t,-,a,u,-,-,-,-,-,-,-,-
xian1249,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,o,-,-,-,m,-,-,-,-
acha1249,-,-,-,-,-,-,-,-,o,-,-,m,t,-,a,u,-,-,-,-,-,-,-,-
lisu1250,-,-,-,-,h,-,-,-,e,-,-,-,k,-,h,i,-,-,-,-,-,-,-,-
jing1260,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,a,-,-,-,n,-,-,-,-
drun1238,-,-,-,-,p,-,-,-,u,-,-,-,w,-,-,o,-,-,-,-,-,-,-,-
haka1240,-,-,-,-,p,-,-,-,a,-,-,-,w,-,-,u,-,-,-,-,-,-,-,-
lush1249,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,u,-,-,-,m,-,-,-,-
ukhr1238,-,-,-,-,7,-,-,-,a,-,-,-,w,-,-,u,-,-,-,k,-,-,-,-
karb1241,-,-,-,-,p,-,-,-,o,-,-,-,-,-,-,o,-,-,-,k,-,-,-,-
horp1240,-,-,-,-,v,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
eree1240,-,-,-,-,y,-,-,d,u,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
japh1234,t,-,-,-,-,-,-,-,u,-,-,-,x,-,t,u,-,-,-,-,-,-,-,-
situ1238,t,-,-,3,p,-,-,-,o,-,-,-,-,-,-,o,-,-,-,k,-,-,-,-
zhab1238,-,-,-,-,v,-,-,-,e,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
tang1334,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
byan1241,-,-,-,-,d,-,-,-,a,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-
gahr1239,-,-,-,-,d,-,-,-,a,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-
clas1254,-,p,-,-,h,-,-,-,o,-,-,-,-,-,-,o,b,-,a,-,-,-,-,-
amdo1237,-,-,-,-,h,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
amdo1237,-,-,-,-,h,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
utsa1239,t,S,-,-,h,-,-,-,o,-,-,-,-,-,-,o,k,o,o,-,-,-,-,-
kham1282,t,S,-,u,p,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tsha1245,-,p,-,-,h,-,-,-,o,-,-,-,-,-,-,o,l,-,a,N,-,-,-,-
idum1241,k,h,r,o,p,-,-,-,o,-,-,-,-,-,-,o,-,-,-,N,-,-,-,-
diga1241,k,-,-,u,y,-,-,-,-,-,-,-,-,-,-,u,-,-,-,N,-,-,-,-
boka1249,k,-,-,i,p,-,-,-,o,-,-,-,-,-,-,o,-,-,-,N,-,-,-,-
garo1247,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,i,-,-,-,k,m,a,-,-
rabh1238,-,-,-,-,b,-,-,-,o,-,-,-,-,-,-,o,-,-,-,k,d,o,o,m
guan1279,-,-,-,-,t,-,-,h,o,-,-,-,-,-,o,u,-,-,-,-,-,-,-,-
hakk1236,-,-,-,-,t,u,p,h,-,-,-,-,-,-,a,t,-,-,-,-,-,-,-,-
chao1238,-,-,-,-,t,-,-,-,o,-,-,-,-,-,o,u,-,-,-,-,-,-,-,-
chao1239,-,-,-,-,t,-,-,-,o,-,-,-,-,-,o,u,-,-,-,-,-,-,-,-
oldc1244,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,u,-,-,-,k,-,-,-,-
