language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
khal1275,-,-,-,-,-,-,-,p,-,-,u,-,-,N,-,-,m,E,-,-,-,-,-,-
thul1246,-,-,-,-,-,-,-,b,-,-,u,-,-,N,-,-,m,a,-,-,-,-,-,-
kulu1253,-,-,-,-,-,-,-,b,-,-,u,-,-,N,-,-,-,-,-,-,-,-,-,-
bahi1252,-,-,-,-,-,-,-,p,-,h,u,-,-,N,-,-,-,-,-,-,-,-,-,-
limb1266,-,-,-,-,-,-,-,p,-,h,u,-,-,N,-,-,-,-,-,-,-,-,-,-
bant1281,-,-,-,-,-,-,-,b,-,-,u,-,-,N,-,-,w,a,-,-,-,-,-,-
chep1245,-,-,-,-,-,-,-,r,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
wayu1241,-,-,-,-,-,-,-,p,-,-,u,-,-,N,-,-,m,i,-,-,-,-,-,-
oldb1235,-,-,-,-,-,a,-,p,-,-,o,o,n,n,-,-,7,-,-,-,-,-,-,-
nucl1310,-,-,-,-,-,o,-,p,-,w,i,-,-,-,-,-,-,-,-,-,-,-,-,-
lash1243,-,-,-,-,-,-,-,p,-,-,a,-,-,n,-,-,-,-,-,-,-,-,-,-
zaiw1241,-,-,-,-,-,-,-,p,-,-,a,-,-,n,-,-,-,-,-,-,-,-,-,-
maru1249,-,-,-,-,-,-,-,p,-,-,3,-,-,N,-,-,-,-,-,-,-,-,-,-
pela1242,-,-,-,-,-,-,-,p,E,p,o,-,-,-,-,-,-,-,-,-,-,-,-,-
xian1249,-,-,-,-,-,-,-,p,-,-,a,-,-,n,t,a,m,-,-,-,-,-,-,-
acha1249,-,-,-,-,-,-,-,k,-,-,a,-,-,n,t,a,m,-,-,-,-,-,-,-
lisu1250,s,-,-,-,-,i,-,v,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-
jing1260,-,-,-,n,-,a,m,p,-,-,a,-,-,n,-,-,-,-,-,-,-,-,-,-
drun1238,S,i,-,N,-,-,-,w,-,-,o,-,-,t,-,-,-,-,-,-,-,-,-,-
haka1240,-,-,-,-,-,-,-,p,a,-,a,-,-,N,-,-,p,a,a,a,-,-,-,r
lush1249,-,-,-,-,-,-,-,p,-,-,a,-,-,N,-,-,p,a,-,a,-,-,-,r
ukhr1238,-,-,-,7,-,a,-,w,-,-,a,-,-,n,-,-,-,-,-,-,-,-,-,-
karb1241,-,-,-,-,-,-,-,m,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,r
horp1240,-,-,-,-,-,-,-,m,-,-,e,-,-,-,t,-,-,o,-,-,-,-,-,-
eree1240,-,-,-,-,-,-,-,m,-,-,e,-,-,-,t,-,-,a,-,a,-,-,-,-
japh1234,-,-,-,-,-,-,-,m,-,-,u,-,-,n,t,-,-,o,-,o,-,-,-,X
situ1238,-,-,-,-,-,-,-,m,-,-,3,-,-,n,t,-,-,o,-,o,-,-,-,k
zhab1238,-,-,-,-,-,-,-,m,-,-,e,-,-,-,t,-,-,o,-,o,-,-,-,-
tang1334,-,-,-,w,-,-,-,y,-,-,-,-,-,-,-,-,-,a,-,a,-,-,-,-
byan1241,-,-,-,-,-,-,-,T,-,-,-,-,-,-,t,-,S,E,-,-,-,-,-,-
rong1264,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,h,u,-,-,-,-,-,l
gahr1239,-,-,-,-,-,-,-,m,-,-,e,-,-,n,t,-,-,o,-,o,-,-,-,k
clas1254,-,-,-,-,-,-,-,m,-,-,e,-,-,-,t,-,-,o,-,o,-,-,-,g
amdo1237,-,-,-,-,-,-,-,m,-,-,e,-,-,-,t,-,h,o,-,o,-,-,-,k
amdo1237,-,-,-,-,-,-,-,m,-,-,e,-,-,-,t,-,-,o,-,o,-,-,-,X
utsa1239,-,-,-,-,-,-,-,m,-,-,e,-,-,-,t,-,-,o,-,o,-,-,-,-
kham1282,-,-,-,-,-,-,-,m,-,-,e,-,-,-,t,-,-,o,-,o,-,-,-,7
tsha1245,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,o,-,o,m,n,a,N
idum1241,-,-,-,-,-,o,-,p,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-
diga1241,-,-,-,t,-,o,-,p,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
boka1249,-,-,-,-,-,-,-,p,-,-,u,-,-,N,-,-,p,i,-,-,-,-,-,n
garo1247,-,-,-,-,-,-,-,p,-,-,u,-,-,l,-,-,-,-,-,-,-,-,-,-
rabh1238,-,-,-,-,-,-,-,p,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-
guan1279,y,a,t,t,-,o,-,f,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
hakk1236,-,-,-,-,-,-,-,f,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
hakk1236,-,-,-,-,-,-,-,f,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
beij1235,y,i,-,t,u,o,-,x,u,r,a,-,-,-,-,-,-,-,-,-,-,-,-,-
chao1238,-,-,-,-,-,-,-,h,u,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-
chao1239,-,-,-,-,-,-,-,h,u,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-
oldc1244,N,-,-,-,-,-,-,w,-,r,a,-,-,-,-,-,-,-,-,-,-,-,-,-
