language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
khal1275,-,-,-,-,7,-,-,-,3,-,-,-,7,-,-,3,-,m,-
thul1246,-,-,-,-,7,-,-,-,o,-,o,m,7,-,o,o,-,m,-
kulu1253,-,-,-,-,b,-,-,-,e,s,a,-,r,-,w,a,-,-,-
bahi1252,-,-,-,-,-,-,-,-,o,-,-,m,-,-,-,o,-,m,-
limb1266,-,-,-,-,h,-,-,-,i,-,-,-,k,-,-,-,-,-,-
chep1245,-,-,-,-,y,-,-,-,a,-,-,-,r,-,-,-,-,-,-
wayu1241,-,-,-,-,h,-,-,-,e,-,-,-,l,-,d,u,N,m,i
oldb1235,-,-,-,-,v,a,-,-,a,-,-,-,-,-,-,-,-,-,-
nucl1310,-,-,-,-,w,-,-,-,a,-,-,-,-,-,-,-,-,-,-
lash1243,-,-,-,-,x,-,-,-,3,-,-,-,-,-,-,-,-,-,-
zaiw1241,-,-,-,-,x,-,-,-,u,-,-,-,i,-,-,-,-,-,-
maru1249,-,-,-,-,x,-,-,-,u,-,-,-,i,-,-,-,-,-,-
pela1242,-,-,-,-,N,y,-,-,u,-,-,-,N,-,-,-,-,-,-
xian1249,-,-,-,-,l,-,-,-,u,-,-,-,N,-,-,-,-,-,-
acha1249,-,-,-,-,l,-,-,-,3,-,-,-,N,-,-,-,-,-,-
lisu1250,-,-,-,-,S,-,-,-,i,-,-,-,-,-,-,-,-,-,-
jing1260,t,-,-,-,h,o,-,-,o,-,-,-,i,-,-,-,-,-,-
drun1238,-,-,-,-,g,u,-,-,o,-,-,-,r,-,-,-,-,-,-
haka1240,-,-,-,-,7,a,a,a,i,-,-,-,r,e,e,e,-,-,-
lush1249,-,-,-,-,-,-,-,-,e,-,-,-,N,-,-,-,-,-,-
karb1241,-,-,-,-,-,-,-,-,e,-,e,-,t,-,-,-,-,-,-
eree1240,-,-,-,-,X,-,-,-,-,-,-,-,r,-,y,3,x,-,-
japh1234,-,-,-,-,q,-,-,-,a,-,-,-,r,-,N,e,-,-,-
situ1238,-,-,-,-,k,h,-,s,3,-,-,-,r,-,p,o,-,-,-
tang1334,-,-,-,-,n,-,-,-,3,-,-,-,r,-,-,-,-,-,-
byan1241,-,-,-,-,l,y,-,-,e,-,-,-,d,-,-,E,-,-,-
rong1264,-,-,-,-,l,-,-,-,e,-,-,-,d,-,-,3,-,-,-
gahr1239,-,-,-,-,l,-,-,-,e,-,-,-,y,-,-,-,-,-,-
clas1254,-,-,-,-,s,-,-,-,e,-,-,-,r,-,-,-,-,-,-
amdo1237,-,-,-,-,s,-,-,-,e,r,-,-,r,-,-,o,-,-,-
amdo1237,-,-,-,-,s,h,-,-,e,-,-,-,r,-,-,o,-,-,-
utsa1239,-,-,-,-,s,-,-,-,e,-,-,-,p,-,o,o,-,-,-
kham1282,-,-,-,-,s,h,-,-,e,s,-,-,h,-,-,e,-,-,-
tsha1245,-,-,-,-,s,-,-,-,e,-,-,-,r,-,b,o,-,-,-
idum1241,-,-,-,-,m,-,-,-,i,-,-,-,-,-,-,-,-,-,-
diga1241,-,-,-,-,m,-,-,-,i,-,-,-,n,-,-,-,-,-,-
boka1249,S,u,r,-,p,-,-,-,u,-,-,-,-,-,-,-,-,-,-
garo1247,-,-,r,i,m,-,-,-,i,-,-,-,t,-,-,-,-,-,-
rabh1238,-,-,-,-,b,a,-,-,i,-,-,-,-,-,-,-,-,-,-
guan1279,-,-,-,-,w,-,-,-,o,-,-,-,N,-,-,-,-,-,-
hakk1236,-,-,-,-,v,-,-,-,o,-,-,-,N,-,-,-,-,-,-
hakk1236,-,-,-,-,v,-,-,-,o,-,-,-,N,-,-,-,-,-,-
beij1235,-,-,-,-,x,u,-,-,o,-,-,-,N,-,-,-,-,-,-
chao1238,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-
chao1239,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-
oldc1244,-,-,N,k,w,-,-,-,a,-,-,-,N,-,-,-,-,-,-
