language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
khal1275,-,-,-,N,-,-,-,-,o,-,-,o,-,-,-,-,-,-,k,-,-,-
thul1246,-,-,-,k,-,h,r,-,a,-,-,p,-,-,-,-,-,-,-,-,-,-
kulu1253,-,-,-,N,-,i,r,m,a,-,-,-,-,-,-,-,-,-,-,-,-,-
bahi1252,-,-,-,N,-,-,-,-,o,-,-,-,-,-,-,-,-,-,k,-,-,-
limb1266,-,-,-,-,-,h,-,-,a,-,-,p,-,-,-,-,-,-,-,-,-,-
bant1281,-,-,-,k,-,h,-,-,a,-,-,p,-,-,-,-,-,-,-,-,-,-
chep1245,-,-,-,k,r,y,-,-,a,-,-,p,-,-,-,-,-,-,-,-,-,-
oldb1235,-,n,-,n,-,-,-,-,u,-,-,i,-,-,-,-,-,-,v,-,-,-
nucl1310,-,-,-,N,-,-,-,-,o,-,-,o,-,-,-,-,-,-,-,-,-,-
lash1243,-,-,-,N,-,-,-,-,a,-,-,u,-,-,-,-,-,-,-,-,-,-
zaiw1241,-,-,-,N,-,-,-,-,a,-,-,u,-,-,-,-,-,-,-,-,-,-
maru1249,-,-,-,N,-,-,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-
pela1242,-,-,-,N,-,-,-,-,a,-,-,u,-,-,-,-,-,-,-,-,-,-
xian1249,-,-,-,N,-,-,-,-,a,-,-,u,-,-,-,-,-,-,-,-,-,-
acha1249,-,-,-,N,-,-,-,-,a,-,-,u,-,-,-,-,-,-,-,-,-,-
lisu1250,-,-,-,N,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
jing1260,-,-,-,k,-,-,-,-,h,-,Z,a,-,-,-,-,-,-,p,-,-,-
drun1238,-,-,-,N,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
haka1240,-,-,-,t,-,r,-,-,a,-,-,p,t,-,-,r,-,a,7,-,-,-
lush1249,-,-,-,t,-,-,-,-,a,-,-,p,-,-,-,-,-,-,-,-,-,-
ukhr1238,-,-,-,k,3,T,-,-,a,-,-,p,-,-,-,-,-,-,-,-,-,-
karb1241,-,-,-,T,-,-,-,-,-,-,-,h,t,s,i,r,u,u,-,-,-,-
horp1240,-,-,-,z,-,y,-,-,o,o,r,a,-,-,-,-,-,-,-,-,-,-
eree1240,-,-,-,X,-,b,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-
japh1234,-,-,-,x,-,-,-,-,o,w,-,u,-,-,-,-,-,-,-,-,-,-
situ1238,-,k,o,N,-,-,-,-,o,k,r,u,-,-,-,-,-,-,-,-,-,-
zhab1238,p,h,u,k,-,-,-,-,o,-,-,o,-,-,-,-,-,-,-,-,-,-
tang1334,-,-,-,l,-,w,-,-,u,-,-,u,-,-,-,-,-,-,-,-,-,-
tang1334,-,-,-,N,-,w,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
byan1241,-,t,e,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
rong1264,-,-,a,r,-,-,-,-,-,-,-,3,-,-,-,-,-,-,k,-,-,-
gahr1239,-,t,-,y,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
clas1254,-,-,-,N,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
amdo1237,-,-,-,N,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-
amdo1237,-,-,-,N,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-
utsa1239,-,-,-,N,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
kham1282,-,-,-,7,-,-,-,-,o,-,-,u,t,-,-,-,o,u,7,-,-,-
tsha1245,-,-,-,g,-,-,-,-,-,-,-,e,-,-,-,-,-,-,p,-,-,-
idum1241,-,-,o,t,-,S,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
diga1241,-,-,-,k,-,h,r,-,o,-,-,o,-,-,-,-,-,-,-,-,-,-
boka1249,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,-
garo1247,-,-,-,g,-,r,-,-,a,-,-,p,-,-,-,-,-,a,-,-,-,-
rabh1238,-,-,-,k,-,h,-,-,a,-,-,p,-,-,-,-,-,-,-,-,-,-
guan1279,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,-,-,m,-,-,-
guan1279,-,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-
hakk1236,-,-,-,k,-,i,-,-,o,-,-,o,-,-,-,-,-,-,-,-,-,-
hakk1236,-,-,-,k,-,i,-,-,a,-,-,u,-,-,-,-,-,-,t,s,o,i
beij1235,-,-,-,k,-,h,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
chao1238,-,-,-,k,-,h,-,-,a,-,-,u,-,-,-,-,-,-,-,-,-,-
chao1239,-,-,-,k,-,h,-,-,a,-,-,u,-,-,-,-,-,-,-,-,-,-
oldc1244,-,-,-,k,-,r,-,-,-,-,-,3,-,-,-,-,-,-,p,-,-,-
