language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
boru1252,-,-,-,-,-,-,-,-,-,t,s,-,-,i,-,i,s,o,-,o,N,-,-,-,-,-,-,-,-
ngab1239,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,o,b,o,g,-,-,-,o,-,-,-,-
bugl1243,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,a,b,-,-,-,-,-,a,-,-,-,-
brib1243,-,-,-,-,e,-,-,e,x,k,-,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-,-
cabe1245,-,-,-,-,-,-,-,-,-,k,i,-,d,i,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-
teri1250,-,-,-,-,-,-,-,-,-,k,u,-,-,i,-,i,-,-,-,-,-,-,-,-,N,-,-,-,-
male1297,-,-,t,a,i,k,L,a,-,k,a,i,p,i,k,i,t,e,-,-,N,-,-,-,e,-,-,-,-
sanb1242,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,u,s,u,-,-,l,-,-,-,i,-,-,-,-
cogu1240,m,a,t,S,u,-,-,a,-,k,-,-,-,-,-,-,z,-,-,-,-,-,-,z,e,-,-,-,-
mala1522,-,-,-,g,3,-,-,a,-,n,-,-,-,-,-,-,Z,3,-,-,n,-,-,g,a,-,-,-,-
arhu1242,m,-,-,-,3,-,-,a,-,7,-,-,-,-,-,z,z,3,-,-,n,-,-,-,a,-,-,-,-
chib1270,-,-,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,h,-,-,-,i,t,s,k,o
bari1297,-,-,-,-,-,-,-,a,-,b,-,-,-,a,-,-,-,-,-,-,n,-,-,-,i,-,-,-,-
cent2150,-,-,-,-,-,-,-,-,-,s,-,-,-,i,-,-,-,-,-,-,n,n,a,r,a,-,-,-,-
maya1285,-,-,-,-,-,-,-,-,-,t,-,-,-,i,-,-,-,-,-,-,h,-,-,n,i,-,-,-,-
ulwa1239,-,-,-,-,-,-,-,-,-,t,-,-,-,i,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-
caca1247,-,-,-,-,-,-,-,-,-,w,-,-,-,i,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-
misk1235,-,-,-,-,-,-,-,-,-,w,-,-,-,i,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-
lenc1242,-,-,-,-,-,-,-,-,-,t,i,-,-,i,-,-,-,-,-,-,l,-,-,-,i,-,-,-,-
lenc1243,-,-,-,-,-,-,-,-,-,t,-,-,-,i,-,-,-,-,-,-,l,-,-,-,i,-,-,b,a
pech1241,-,-,-,-,-,-,-,-,-,t,e,-,-,e,-,-,-,-,-,-,n,-,-,-,a,-,-,-,-
