language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
boru1252,-,-,-,i,-,-,-,-,i,-,-,-
chim1309,-,-,k,i,-,-,r,-,i,-,-,-
dora1242,-,-,-,e,-,-,-,-,e,-,-,-
ngab1239,-,-,g,e,-,-,r,-,e,-,-,-
bugl1243,d,-,Z,e,-,-,m,-,a,-,-,-
brib1243,-,-,-,i,-,-,-,-,i,-,-,-
cabe1245,-,-,h,i,-,-,-,-,i,d,u,u
teri1250,-,-,Z,i,-,-,-,-,i,-,-,-
male1297,-,-,-,o,r,o,k,-,i,-,-,-
sanb1242,-,-,-,i,-,-,p,-,i,-,-,-
rama1270,-,-,-,y,-,a,k,-,a,l,-,-
cogu1240,-,-,-,-,-,-,h,-,i,-,-,-
mala1522,-,-,-,-,-,-,n,-,i,-,-,-
chib1270,-,-,-,i,-,-,p,k,u,-,-,a
bari1297,-,-,a,i,-,-,b,-,i,-,-,-
maya1285,-,-,d,i,-,-,-,-,-,-,-,-
ulwa1239,-,-,d,i,-,-,-,-,-,-,-,-
caca1247,-,-,p,i,-,-,-,-,-,-,-,-
misk1235,-,-,d,i,-,-,-,-,a,-,-,-
lenc1242,k,a,s,-,-,-,-,-,-,-,-,-
lenc1243,k,a,r,i,-,-,-,-,-,-,-,-
pech1241,-,-,-,i,-,-,-,-,i,-,-,-
