language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
boru1252,-,b,a,-,-,a,-,-,x,t,-
chim1309,-,h,a,-,s,a,-,-,g,r,i
ngab1239,-,m,e,-,-,-,-,-,-,t,-
bugl1243,-,b,a,-,-,-,-,-,-,t,e
brib1243,-,-,-,-,-,-,-,-,-,t,i
cabe1245,-,-,-,-,-,-,-,-,-,t,i
teri1250,S,p,o,-,-,o,-,-,-,k,-
male1297,-,k,o,r,-,o,-,-,-,-,-
sanb1242,-,s,a,r,s,o,-,-,-,k,e
rama1270,-,k,a,N,-,-,-,-,-,-,-
arhu1242,-,-,a,g,-,u,p,p,3,s,-
chib1270,-,x,3,-,-,-,-,-,-,-,i
bari1297,-,d,a,-,-,-,-,-,-,-,-
cent2150,-,b,-,-,-,u,-,-,k,k,i
maya1285,-,b,a,-,-,u,-,-,-,-,-
ulwa1239,-,b,a,-,-,u,-,-,-,-,-
caca1247,-,d,-,-,-,u,-,-,-,-,-
misk1235,-,p,r,-,-,u,-,-,-,k,-
lenc1242,-,m,a,-,-,S,-,-,-,-,-
lenc1243,i,m,a,-,-,s,-,-,-,-,-
pech1241,-,m,a,-,-,a,-,-,-,s,-
