language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
boru1252,-,-,-,-,k,-,o,o,7,k,-,-,-,-
dora1242,-,-,-,-,h,-,o,o,-,k,o,a,-,-
ngab1239,m,o,-,-,t,-,-,-,-,-,-,o,-,-
bugl1243,-,-,-,-,t,-,a,-,-,k,w,a,-,-
brib1243,-,-,-,-,-,-,e,-,-,-,-,e,d,-
cabe1245,-,-,-,-,h,-,e,-,-,-,-,e,d,-
teri1250,-,-,-,-,u,-,o,-,-,-,-,o,-,-
male1297,-,-,-,-,k,-,u,-,-,-,-,a,k,i
sanb1242,-,-,-,-,p,-,i,-,-,n,-,a,-,-
rama1270,-,-,-,-,p,-,-,-,-,s,-,a,-,-
cogu1240,-,a,-,b,b,-,i,-,-,t,-,a,-,-
mala1522,-,a,n,Z,b,-,i,-,-,t,-,a,-,-
chib1270,t,3,-,-,h,-,3,-,-,b,-,a,-,-
bari1297,-,a,-,-,b,-,i,-,-,b,-,a,-,-
maya1285,-,-,-,-,-,-,i,-,-,s,-,i,N,-
ulwa1239,-,-,-,-,-,-,a,-,-,s,-,u,N,-
caca1247,-,-,-,-,k,-,a,-,-,w,-,a,-,-
misk1235,-,-,-,-,-,-,a,-,-,w,y,a,-,-
lenc1242,-,-,-,-,m,-,u,-,t,s,u,u,-,-
lenc1243,-,-,-,-,m,-,u,-,-,s,-,u,-,-
pech1241,-,-,-,-,h,r,a,-,-,-,-,a,-,-
