language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
boru1252,-,-,-,-,-,-,-,-,-,t,-,e,-,-,-,-,e,k,-,-
chim1309,-,-,-,-,-,-,-,-,-,t,-,a,-,-,r,-,a,N,-,-
dora1242,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,e,t,-,-
ngab1239,-,-,-,-,-,-,-,-,-,b,-,-,-,-,l,-,i,t,-,-
bugl1243,-,-,-,-,-,-,-,-,-,g,-,e,r,u,l,-,e,-,-,-
brib1243,-,-,-,-,-,-,u,-,-,t,-,-,-,-,-,-,-,-,-,-
cabe1245,-,-,-,-,-,-,u,-,-,t,-,-,-,-,-,-,i,-,-,-
teri1250,-,-,-,-,-,-,-,-,-,t,h,e,-,-,L,e,e,-,-,-
male1297,-,-,L,-,-,-,a,-,i,k,-,-,-,-,-,-,i,-,-,-
sanb1242,-,-,s,u,n,m,a,-,-,k,-,-,-,-,-,-,e,-,-,-
rama1270,-,-,b,-,-,-,a,-,l,t,-,-,-,-,-,-,i,N,-,-
mala1522,-,-,-,-,-,-,a,-,-,s,h,e,-,-,-,-,e,-,-,-
arhu1242,-,-,-,-,-,-,a,-,-,s,-,e,-,-,-,-,i,-,-,-
chib1270,-,-,k,u,-,b,u,-,-,-,-,-,-,-,-,-,-,-,-,-
bari1297,-,-,-,-,-,-,a,-,-,n,-,-,-,-,-,-,a,-,-,-
cent2150,-,-,-,-,-,-,-,-,-,t,-,e,-,w,w,-,i,n,r,o
maya1285,-,-,y,-,-,-,u,-,-,l,-,-,-,-,-,-,-,-,-,-
ulwa1239,-,-,y,-,-,-,u,-,-,l,b,a,-,-,-,-,u,-,-,-
caca1247,-,-,p,-,-,-,i,-,-,s,w,a,-,-,-,-,-,-,-,-
misk1235,-,a,y,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-
lenc1242,-,-,S,-,-,-,a,k,i,n,-,-,-,-,-,-,i,-,-,-
lenc1243,-,-,m,-,-,-,o,-,-,l,-,-,-,-,-,-,-,-,-,-
pech1241,k,a,p,-,-,-,a,-,a,S,-,-,-,-,-,-,-,-,-,-
