language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
boru1252,-,-,-,-,-,-,d,o,o,-,7,-,-,-,-
chim1309,-,s,e,7,d,Z,d,Z,a,-,7,-,-,-,-
dora1242,-,-,-,-,-,-,d,-,o,-,-,-,-,-,-
ngab1239,-,b,-,-,-,-,-,-,i,-,-,-,-,-,-
bugl1243,-,k,e,-,-,-,t,-,e,-,-,-,-,-,-
brib1243,a,b,-,-,-,-,-,-,e,-,-,-,-,-,-
cabe1245,-,b,-,-,-,-,-,-,e,-,-,-,-,-,-
teri1250,-,s,-,-,-,-,-,-,i,i,N,-,-,-,-
male1297,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-
sanb1242,u,k,-,-,-,-,-,-,e,-,-,-,-,-,-
rama1270,-,t,-,-,-,-,-,-,a,-,N,-,-,-,-
cogu1240,-,-,-,-,-,-,-,-,a,-,k,k,-,a,u
mala1522,-,-,-,-,-,-,-,-,a,-,k,-,-,a,u
arhu1242,-,-,-,-,-,-,-,-,a,-,7,w,w,e,s
chib1270,-,n,-,-,-,-,-,-,3,-,-,-,-,-,-
bari1297,i,n,-,-,-,-,-,-,a,-,-,-,-,-,-
maya1285,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
ulwa1239,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
caca1247,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
misk1235,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-
lenc1242,-,m,-,-,-,-,-,-,i,-,k,-,-,-,-
lenc1243,-,y,-,-,-,-,-,-,a,-,r,-,-,-,-
pech1241,-,-,-,-,-,-,-,-,a,a,h,-,-,-,-
