language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
boru1252,-,-,-,-,d,-,-,-,i,-,i,7,r,o,o,x,k,-
chim1309,-,-,-,-,n,-,-,-,a,r,i,-,r,-,a,-,7,-
dora1242,k,-,-,u,X,-,-,-,u,-,u,-,-,-,o,-,k,-
ngab1239,-,-,-,-,n,-,-,-,-,-,u,-,-,-,-,-,-,-
bugl1243,-,-,-,-,t,-,-,-,S,-,e,-,-,-,-,-,-,-
brib1243,-,-,-,-,s,-,-,-,a,-,-,-,-,-,a,-,7,-
cabe1245,-,-,-,-,s,-,-,-,a,-,-,-,-,-,a,-,-,-
teri1250,t,-,-,-,h,a,a,u,a,-,-,-,-,-,a,-,-,-
male1297,-,-,-,-,t,-,-,-,o,-,-,-,-,-,i,-,-,-
sanb1242,-,a,-,-,n,-,-,m,a,-,-,-,l,-,a,-,-,-
rama1270,-,-,-,-,n,-,-,-,u,-,-,-,s,-,u,-,t,-
mala1522,n,a,w,i,n,-,-,d,i,-,-,-,n,-,a,-,-,-
arhu1242,-,-,-,u,n,-,-,t,a,-,-,-,-,-,a,-,s,-
chib1270,-,-,-,-,t,-,-,y,i,-,-,-,-,-,e,-,-,-
bari1297,-,-,-,-,t,-,-,-,i,-,-,-,5,-,i,-,-,-
maya1285,y,a,-,N,n,-,-,-,-,-,-,-,-,-,a,-,-,-
ulwa1239,y,a,-,N,n,-,-,-,-,-,-,-,-,-,a,-,-,-
caca1247,y,a,-,m,t,-,-,-,a,-,-,-,k,-,a,-,h,i
misk1235,y,a,-,N,n,-,-,-,-,-,-,-,-,-,a,-,n,i
lenc1242,-,-,p,i,n,-,-,-,-,-,-,-,-,-,a,-,n,i
lenc1243,-,a,p,i,n,-,-,-,-,-,-,-,-,-,a,-,n,-
