language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
boru1252,t,-,e,-,e,b,-,e,-,-,e,-,x,-,-,-
chim1309,-,-,-,-,-,m,-,a,7,m,a,-,s,-,u,-
dora1242,s,-,i,r,i,l,-,-,-,-,a,-,-,-,-,-
ngab1239,s,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-
bugl1243,d,-,-,-,-,-,-,-,-,-,a,-,-,-,i,-
brib1243,s,-,i,-,-,i,-,u,-,-,u,-,-,-,u,-
cabe1245,t,-,u,-,-,L,-,-,-,-,u,-,-,-,u,-
teri1250,-,-,-,-,-,m,-,-,-,-,o,-,-,-,o,k
male1297,L,-,i,-,-,x,-,-,-,-,-,-,-,-,i,-
sanb1242,n,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-
rama1270,t,-,u,-,-,k,-,-,-,-,-,-,-,-,a,n
mala1522,s,-,a,-,-,g,-,-,-,-,-,-,-,-,a,-
chib1270,t,y,i,-,-,-,-,-,-,-,-,-,-,-,e,-
bari1297,t,-,i,-,-,b,-,-,-,-,-,-,-,-,a,-
cent2150,s,-,i,-,-,7,y,y,-,-,o,-,r,-,a,-
maya1285,-,-,-,-,-,w,-,-,-,-,a,y,k,-,u,-
ulwa1239,-,-,-,-,-,w,-,-,-,-,a,y,k,-,u,-
caca1247,-,-,-,-,-,-,-,-,-,-,a,y,k,-,u,-
misk1235,-,-,-,-,-,k,-,-,-,-,a,-,t,-,i,-
lenc1242,-,-,-,-,-,l,-,-,-,-,e,-,t,s,a,a
lenc1243,-,-,-,-,-,m,-,-,-,-,e,s,t,-,i,-
pech1241,y,-,-,-,-,w,-,-,-,-,i,-,-,-,i,-
