language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
oroq1238,i,-,-,t,-,S,-,i,-,-,-
hail1248,i,-,-,t,-,s,-,3,-,-,-
negi1245,i,-,-,t,-,S,-,3,t,S,-
negi1245,i,-,-,t,-,S,-,3,t,-,-
hiss1234,i,-,-,-,-,s,-,3,t,-,-
hiss1234,3,-,-,t,-,S,-,3,t,-,-
ilim1234,i,-,-,s,-,S,-,3,t,-,-
nort3334,i,-,-,t,-,S,-,3,t,-,-
solo1263,i,-,-,-,-,S,-,i,-,-,-
kuro1242,i,-,-,t,-,S,-,3,d,y,i
nana1257,i,-,-,t,-,s,-,-,-,-,3
nana1257,i,-,-,-,-,s,-,-,-,-,3
nana1257,i,-,-,-,-,s,-,-,-,k,3
nana1257,i,-,-,t,-,S,-,3,d,Z,3
ulch1241,i,-,-,t,-,S,-,3,d,Z,3
orok1265,i,-,-,t,-,S,-,-,-,-,-
orok1265,i,-,-,t,-,3,-,-,-,-,-
oroc1248,i,-,-,t,-,S,-,3,d,-,i
udih1248,i,-,-,-,-,s,-,3,s,y,i
kile1243,i,C,h,t,-,S,h,i,-,-,-
even1260,-,-,-,k,-,-,-,o,y,-,e
even1260,i,-,-,t,-,S,-,u,l,-,i
manc1252,-,-,-,-,-,S,-,a,-,-,-
manc1252,-,-,-,t,u,w,-,a,-,-,-
jurc1239,-,-,-,t,-,-,-,o,-,-,-
xibe1242,-,-,-,s,o,v,-,3,-,-,-
