language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
oroq1238,t,-,u,-,-,-,-,N,-,-,a,-,-,-
hail1248,t,-,u,-,-,-,-,n,-,-,a,-,-,-
negi1245,t,-,u,-,-,5,-,N,-,-,a,-,-,-
negi1245,t,-,o,-,-,5,-,N,-,-,a,-,-,-
hiss1234,t,-,u,-,-,n,-,N,-,-,a,-,-,-
hiss1234,t,-,u,-,-,n,-,N,-,-,a,-,-,-
hiss1234,t,-,u,-,-,n,-,N,-,-,a,-,-,-
ilim1234,t,-,u,-,-,n,-,N,-,-,a,-,-,-
nort3334,t,-,u,-,-,n,-,N,-,-,a,-,-,-
solo1263,t,-,u,-,-,-,-,N,-,-,a,-,-,-
kuro1242,t,-,o,-,-,y,-,N,-,-,a,-,-,-
kuro1242,t,-,o,-,-,5,-,N,-,-,a,-,-,-
nana1257,t,-,o,-,-,e,-,N,-,G,a,-,-,-
nana1257,t,w,o,-,-,y,-,N,-,-,a,-,-,-
ulch1241,t,-,o,-,-,-,-,n,d,Z,a,-,-,-
orok1265,t,-,u,-,-,-,-,n,-,d,o,-,-,-
oroc1248,t,-,o,-,-,-,-,N,-,-,a,-,-,-
udih1248,t,h,u,-,-,-,-,N,-,-,a,-,-,-
kile1243,s,-,u,-,-,-,-,n,t,S,a,-,-,-
even1260,t,-,u,u,X,n,-,N,-,-,a,a,X,n
manc1252,s,-,u,-,-,n,d,Z,-,-,a,-,-,-
jurc1239,S,-,u,-,-,n,d,Z,-,-,a,-,-,-
xibe1242,s,-,u,-,-,n,d,Z,-,-,o,-,-,-
