language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
ulch1241,-,-,-,-,b,-,y,-,-,-,-,e,-,-
nana1257,-,-,-,-,b,-,y,-,-,-,-,E,-,-
nana1257,-,-,-,-,b,-,-,-,-,-,-,e,-,a
orok1265,-,-,-,-,b,-,-,-,-,-,-,E,-,-
oroc1248,-,-,-,-,b,-,y,-,-,-,-,E,-,-
udih1248,-,-,-,-,b,-,y,-,-,-,-,E,-,-
oroq1238,-,-,-,-,b,-,-,-,-,-,-,E,-,-
negi1245,-,-,-,-,b,-,-,-,-,-,-,E,x,a
kile1243,-,-,-,-,p,-,i,-,-,-,-,a,-,-
even1260,a,a,X,t,q,-,i,i,X,q,a,a,X,n
even1260,-,-,-,-,b,-,i,-,-,-,-,a,x,-
manc1252,-,-,-,-,b,y,i,-,y,-,-,a,-,-
xibe1242,-,-,-,-,b,-,i,-,-,-,-,o,-,-
