language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
oroq1238,-,d,Z,-,-,a,n,d,-,a,-,-
hail1248,-,d,-,-,-,a,b,l,-,a,-,-
negi1245,-,-,-,-,-,i,-,k,-,3,-,-
negi1245,-,-,-,-,-,i,-,k,-,3,-,-
negi1245,-,-,-,-,-,i,-,x,-,3,-,-
negi1245,-,-,-,-,-,i,-,x,-,3,-,-
hiss1234,-,d,-,-,-,a,-,w,l,a,-,-
hiss1234,-,d,-,-,-,a,-,w,l,a,-,-
hiss1234,-,-,-,-,-,3,-,k,-,3,-,-
hiss1234,-,-,-,-,-,i,-,k,-,o,-,-
ilim1234,-,-,-,-,-,i,-,k,-,o,-,-
solo1263,-,d,Z,-,-,a,n,d,-,a,-,-
kuro1242,-,d,Z,-,-,a,-,r,y,i,-,-
nana1257,-,d,z,-,-,a,-,r,y,e,l,a
nana1257,-,d,z,-,-,a,-,r,y,e,-,-
nana1257,-,d,Z,-,-,a,-,r,y,e,-,-
ulch1241,-,-,y,-,-,a,-,-,y,a,-,-
orok1265,-,-,y,-,-,a,-,-,y,o,-,-
oroc1248,-,d,Z,-,-,a,-,r,y,i,-,-
udih1248,-,t,s,a,N,a,-,l,-,a,-,-
udih1248,-,-,y,3,-,-,-,x,-,3,-,i
kile1243,-,t,S,-,-,a,-,r,-,i,-,-
even1260,-,-,-,-,-,i,-,k,-,e,-,-
manc1252,u,t,S,-,-,u,-,l,-,3,-,-
jurc1239,u,t,S,-,-,u,-,l,-,o,-,-
xibe1242,u,t,S,-,h,u,-,l,-,u,-,-
