language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
oroq1238,t,S,3,x,-,3,-,-,-,-,-,-,-,k,-,t,-,3,-,-,-
hail1248,k,-,3,m,-,3,-,-,-,-,-,-,-,k,-,-,-,3,-,-,-
negi1245,-,-,-,b,-,i,-,-,-,-,l,-,-,g,-,-,-,a,-,-,-
negi1245,-,-,-,b,-,e,-,-,-,-,l,-,-,g,-,-,-,a,-,-,-
hiss1234,-,-,-,5,-,i,m,N,3,-,N,-,-,k,-,-,-,i,-,-,-
hiss1234,-,-,-,b,-,i,-,-,-,-,l,-,-,x,-,-,-,a,-,-,-
ilim1234,-,-,-,m,-,o,-,-,-,-,N,-,-,-,-,-,-,o,-,-,n
nort3334,-,-,-,5,-,i,m,-,3,-,N,-,-,k,-,-,-,i,-,-,-
solo1263,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,a,p,a,t
kuro1242,-,-,-,-,-,-,-,-,-,-,q,a,o,q,-,-,-,a,-,-,-
kuro1242,-,-,-,b,y,i,-,-,-,-,l,-,-,G,-,-,-,a,-,-,-
nana1257,-,-,-,b,y,e,-,-,-,-,l,-,-,G,-,-,-,a,-,-,-
nana1257,-,-,-,b,-,e,-,-,-,-,l,-,-,G,-,-,-,a,-,-,-
ulch1241,q,-,a,w,-,-,-,-,-,-,-,-,-,q,-,-,-,a,-,-,-
ulch1241,-,-,-,b,y,e,-,-,-,-,l,-,d,Z,-,-,-,a,-,-,-
orok1265,-,-,-,b,-,i,-,-,-,-,l,-,-,d,-,-,-,o,-,-,-
oroc1248,-,-,-,b,y,i,-,-,-,-,-,-,-,g,-,-,-,a,-,-,-
udih1248,-,-,-,k,-,o,-,-,-,-,-,-,-,x,-,-,-,u,-,-,-
kile1243,k,-,-,h,-,3,u,-,-,-,l,-,3,k,h,t,h,3,-,-,-
even1260,-,-,-,b,-,i,-,-,i,X,l,-,-,g,-,-,-,a,-,a,X
manc1252,-,-,-,b,y,i,-,-,-,-,l,-,-,X,-,-,-,a,-,-,-
jurc1239,-,-,-,b,-,i,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-
xibe1242,-,-,-,b,-,i,-,-,-,-,l,-,-,x,-,-,-,o,-,-,-
