language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
oroq1238,u,-,l,-,-,-,i,-,-,-,-,-,-,-
hail1248,u,-,l,-,d,-,i,-,-,-,-,-,-,-
negi1245,u,-,l,-,-,-,i,-,-,-,-,-,-,-
hiss1234,u,-,l,-,d,-,3,-,-,-,-,-,-,-
hiss1234,3,-,l,-,-,-,3,-,-,-,-,-,-,-
hiss1234,u,-,l,-,-,-,i,-,-,-,-,-,-,-
ilim1234,u,-,l,-,d,-,3,-,-,-,-,-,-,-
solo1263,u,-,l,-,d,-,i,-,-,-,-,-,-,-
kuro1242,u,-,l,-,f,y,i,-,-,-,-,-,-,-
nana1257,u,-,l,-,f,y,i,-,-,-,-,-,-,-
nana1257,u,-,l,-,p,-,i,-,-,-,-,-,-,-
ulch1241,u,-,r,-,p,-,u,-,-,-,-,-,-,-
orok1265,u,-,r,-,p,-,i,-,-,-,-,-,-,-
orok1265,u,-,l,-,p,-,i,-,-,-,-,-,-,-
oroc1248,i,-,-,-,p,-,i,-,-,-,-,-,-,-
udih1248,u,-,l,-,y,-,i,-,-,-,-,-,-,-
kile1243,u,-,l,3,S,-,i,-,-,-,-,-,-,-
even1260,-,-,X,-,-,-,a,a,X,N,a,a,X,n
manc1252,u,f,y,-,-,-,i,-,-,-,-,-,-,-
manc1252,i,f,y,-,-,-,i,-,-,-,-,-,-,-
jurc1239,a,-,r,-,-,-,a,-,-,-,-,-,-,-
xibe1242,i,v,-,-,-,-,i,-,-,-,-,-,-,-
