language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
oroq1238,-,-,-,-,-,-,3,b,-,-,d,-,-,3,-,-,w
hail1248,-,T,t,S,i,k,a,-,-,-,l,-,-,i,-,-,-
negi1245,-,x,-,-,-,-,a,-,-,-,y,-,-,u,-,-,-
negi1245,-,x,-,-,-,-,a,-,-,-,y,-,-,i,-,-,-
negi1245,-,d,-,-,-,-,i,-,-,-,l,d,-,a,-,-,m
negi1245,-,d,-,-,-,-,e,-,-,-,l,d,-,a,-,-,m
hiss1234,-,h,-,-,-,-,u,-,-,-,k,t,S,a,-,-,-
hiss1234,-,s,-,-,-,-,u,-,-,-,k,t,S,a,-,-,-
ilim1234,-,h,-,-,-,-,u,-,-,-,k,t,S,a,-,-,-
solo1263,-,-,-,-,-,-,3,-,-,-,d,-,-,u,-,-,-
kuro1242,-,m,-,-,-,-,o,q,-,-,t,-,-,o,-,G,i
kuro1242,-,-,-,-,-,-,3,b,-,-,d,-,-,3,-,-,-
nana1257,-,b,-,-,-,-,o,-,-,-,y,-,-,a,-,-,-
nana1257,-,b,-,-,-,-,o,-,-,e,l,-,-,a,-,-,o
nana1257,-,b,-,-,-,w,o,y,-,a,l,-,-,e,-,-,-
ulch1241,-,b,-,-,-,-,o,y,-,a,l,-,-,o,-,-,-
orok1265,-,b,-,-,-,-,u,y,-,o,l,-,-,-,-,-,-
oroc1248,-,s,-,-,-,-,3,t,-,3,l,-,y,i,-,-,-
udih1248,-,m,-,-,-,-,u,s,-,-,-,-,y,i,-,-,-
kile1243,-,-,-,-,-,-,3,p,-,-,t,-,-,u,-,-,-
even1260,-,X,-,-,-,-,a,y,u,u,-,-,-,-,-,X,-
even1260,-,n,-,-,-,-,-,-,u,u,n,t,-,a,a,X,l
manc1252,-,G,-,-,-,-,a,r,-,-,l,-,-,a,-,-,-
manc1252,b,y,-,-,-,-,i,-,-,-,l,-,-,a,-,-,-
jurc1239,-,l,-,-,-,-,a,d,-,-,Z,-,-,a,-,-,-
xibe1242,-,x,-,-,-,u,o,d,-,-,Z,-,-,i,-,-,-
