language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
oroq1238,-,-,-,-,-,-,3,-,-,x,-,-,-,-,u,-,-,-,-
hail1248,-,-,-,-,-,h,3,-,-,k,-,-,-,-,u,-,d,-,i
hail1248,-,-,-,-,-,h,3,-,-,k,-,-,-,-,u,-,-,-,-
negi1245,-,-,-,-,-,x,3,-,-,x,-,-,-,-,u,g,d,-,i
negi1245,-,-,-,-,-,x,3,-,-,k,-,-,-,-,u,g,d,-,i
negi1245,-,-,-,-,-,x,3,-,-,x,-,-,-,-,u,-,-,-,-
negi1245,-,-,-,-,-,x,3,-,-,k,-,-,-,-,u,-,-,-,-
hiss1234,-,-,-,-,-,h,3,-,-,k,u,p,t,S,u,-,-,-,-
hiss1234,-,-,-,-,-,h,3,-,-,k,-,-,-,-,u,-,h,-,i
hiss1234,-,-,-,-,-,-,3,-,-,k,-,-,-,-,3,-,-,-,-
hiss1234,-,-,-,-,-,h,3,-,-,k,-,-,-,-,3,-,-,-,-
hiss1234,-,-,-,-,-,h,3,-,-,k,u,p,t,S,u,-,-,-,-
solo1263,-,-,-,-,-,-,3,-,-,x,-,-,-,-,u,-,d,-,i
kuro1242,-,-,-,-,-,-,o,-,-,t,-,-,-,S,o,s,y,-,i
nana1257,-,-,-,-,-,f,3,-,-,k,-,-,-,-,u,s,y,-,i
nana1257,-,-,-,-,-,p,3,-,-,k,-,-,-,w,u,-,-,-,-
nana1257,-,-,-,-,-,p,3,-,-,k,-,-,-,-,3,s,-,-,i
ulch1241,-,-,-,-,-,-,a,t,S,q,-,-,-,a,w,-,l,-,e
ulch1241,-,-,-,-,-,p,3,-,-,k,-,-,-,-,u,w,l,-,i
ulch1241,-,-,-,-,-,p,o,-,-,q,-,-,-,a,o,-,l,-,e
orok1265,-,-,-,-,-,p,i,-,-,T,-,-,-,-,i,-,r,-,a
orok1265,-,-,-,-,-,x,-,-,-,-,-,-,-,-,u,-,l,d,u
orok1265,-,-,-,-,-,x,3,-,-,k,-,-,-,-,u,-,l,-,i
oroc1248,-,-,-,-,-,x,3,-,-,k,-,-,-,-,u,-,-,-,-
udih1248,-,-,-,-,-,x,3,-,-,k,-,-,-,-,u,-,-,-,i
kile1243,o,C,h,t,S,h,-,-,-,q,-,-,-,-,o,-,l,-,i
even1260,-,-,-,-,-,X,o,-,-,k,-,-,t,-,-,-,S,-,i
even1260,-,-,-,-,-,X,o,-,-,k,-,-,-,-,-,-,X,-,i
even1260,-,-,-,-,-,X,o,-,-,k,-,-,-,-,-,-,-,-,-
manc1252,-,-,-,-,-,X,a,l,-,x,-,-,-,-,u,-,n,-,-
jurc1239,-,-,-,-,-,x,a,l,-,-,-,-,-,-,u,-,-,-,-
xibe1242,-,-,-,-,-,x,o,l,-,x,-,-,-,-,u,-,n,-,-
