language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
oroq1238,-,g,-,u,-,-,t,-,-,-,-,-,-,-,-,-,e,-
negi1245,d,Z,-,o,y,a,y,-,i,-,-,g,-,-,d,-,i,-
negi1245,-,g,-,o,-,-,t,-,i,-,-,g,-,-,d,-,i,-
hiss1234,-,-,-,i,-,-,d,-,a,r,i,p,-,-,t,S,u,-
hiss1234,-,-,-,i,-,-,d,-,a,-,-,-,-,-,r,-,-,-
hiss1234,-,-,-,i,-,-,d,-,a,r,i,p,-,-,t,S,u,-
hiss1234,-,g,-,3,-,-,t,-,3,-,-,x,-,-,d,-,3,-
hiss1234,-,g,-,3,-,-,t,-,3,-,-,p,-,-,t,S,3,-
hiss1234,-,g,-,3,-,-,t,S,3,-,-,p,-,-,t,S,3,-
solo1263,-,g,-,u,-,-,s,-,E,-,-,-,-,-,d,-,e,-
kuro1242,-,G,-,o,-,-,t,-,i,-,-,-,-,-,s,y,i,-
nana1257,-,G,-,o,-,-,t,S,e,-,-,-,-,-,s,y,i,-
nana1257,-,G,w,o,-,-,t,S,e,-,-,-,-,-,s,-,e,-
ulch1241,-,g,-,o,-,-,t,-,o,-,-,-,-,-,l,-,e,-
orok1265,-,G,-,o,-,-,t,S,u,-,-,-,-,-,l,-,i,-
oroc1248,-,g,-,o,-,-,t,-,i,-,-,-,-,-,s,y,i,-
udih1248,-,g,-,u,w,a,t,-,-,-,-,-,-,-,s,-,i,-
kile1243,-,k,-,o,-,-,S,-,i,-,-,q,h,u,l,-,i,-
even1260,-,g,-,o,-,-,-,-,o,-,-,X,-,-,t,-,-,-
manc1252,-,G,-,o,-,-,s,y,i,-,-,-,-,-,X,-,o,n
jurc1239,-,g,-,o,-,-,S,-,-,-,-,-,-,-,-,-,o,-
xibe1242,-,G,-,o,-,-,s,-,-,-,-,-,-,-,x,-,u,n
