language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
oroq1238,-,-,-,g,-,-,e,-,-,-,r,-,-,-,-,-,-,a,-,-,n
hail1248,-,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,i,-,-,-
negi1245,-,-,-,g,-,-,i,-,-,-,x,-,-,-,-,-,-,u,-,-,-
negi1245,-,-,-,g,-,-,E,-,-,-,x,-,-,-,-,-,-,u,-,-,-
hiss1234,-,-,-,g,-,-,i,-,-,-,r,-,-,-,k,-,-,u,-,-,-
hiss1234,-,-,-,g,-,-,3,-,-,-,r,-,-,-,k,-,-,3,-,-,-
hiss1234,-,-,-,g,-,-,e,-,-,-,r,-,-,-,k,-,-,3,-,-,-
ilim1234,-,-,-,g,-,-,i,-,-,-,r,-,-,-,k,-,-,u,-,-,-
nort3334,-,-,-,g,-,-,i,-,-,-,r,-,-,-,k,-,-,u,-,-,-
solo1263,-,y,o,x,-,-,o,-,-,-,l,-,-,-,-,-,-,o,-,-,-
kuro1242,-,-,-,n,-,-,-,-,a,-,d,-,-,-,-,-,-,a,-,-,-
kuro1242,-,-,-,d,-,-,u,w,3,-,r,-,-,-,-,-,-,3,-,-,-
nana1257,-,-,-,d,-,w,u,w,3,-,r,-,-,-,-,-,-,3,-,-,-
nana1257,-,-,-,f,-,-,u,-,-,-,l,-,-,-,y,-,-,i,-,-,-
ulch1241,t,i,-,g,-,-,-,-,-,-,d,-,-,-,-,-,-,u,-,-,-
ulch1241,-,-,-,d,-,-,u,w,3,-,r,-,-,-,-,-,-,3,-,-,-
ulch1241,-,-,-,p,-,-,u,-,-,-,l,-,-,-,m,-,-,3,-,-,-
orok1265,-,-,-,g,i,t,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
orok1265,-,-,-,p,-,-,u,-,-,-,l,-,-,-,-,-,-,i,-,-,-
oroc1248,-,-,-,x,-,-,u,-,-,-,l,-,-,-,y,-,-,i,-,-,-
udih1248,-,-,-,x,-,-,u,-,-,-,l,-,-,-,y,-,-,i,-,-,-
kile1243,-,-,-,X,-,-,u,-,-,-,l,-,-,-,-,-,-,i,-,-,-
even1260,-,-,-,X,-,-,a,-,a,X,l,g,a,a,X,n,d,a,-,a,X
even1260,-,-,-,g,-,-,i,-,i,X,r,-,-,-,q,-,-,a,-,a,X
manc1252,-,-,-,f,-,-,3,-,-,-,l,-,-,-,y,-,-,i,y,3,-
jurc1239,-,-,-,f,-,-,u,-,-,-,l,-,-,-,-,-,-,i,-,-,-
jurc1239,-,-,-,f,-,-,u,-,-,-,l,-,-,-,-,-,-,u,-,-,-
xibe1242,-,-,-,y,-,-,o,-,-,-,v,-,-,-,-,-,-,3,-,-,-
