language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
oroq1238,k,u,-,o,-,-,-,-,-,-,-,k,-,-,u,-,n
negi1245,t,S,-,o,-,-,-,-,-,-,-,k,-,s,a,-,-
negi1245,t,S,-,o,-,-,-,-,-,-,-,x,-,s,a,-,-
hiss1234,t,S,-,o,-,-,w,-,-,i,-,x,-,s,a,-,-
hiss1234,t,S,-,o,-,-,w,-,-,i,-,k,-,s,a,-,-
hiss1234,t,S,-,o,-,-,w,-,-,i,-,x,-,s,a,-,-
ilim1234,-,s,-,o,-,-,w,-,-,i,-,s,-,S,a,-,-
solo1263,-,x,-,o,-,-,-,-,-,-,-,-,-,s,u,-,N
kuro1242,-,X,-,o,-,-,y,-,-,a,-,q,-,s,a,-,-
nana1257,-,X,-,o,-,-,y,-,-,a,-,X,-,s,a,-,-
nana1257,-,X,-,o,-,-,y,-,-,a,-,q,-,s,a,-,-
nana1257,-,X,w,o,-,-,-,-,-,e,-,k,-,s,a,-,-
ulch1241,-,x,-,o,-,-,y,-,-,-,-,-,-,s,a,-,-
orok1265,-,X,-,o,-,-,i,-,-,-,-,-,-,s,o,-,-
udih1248,-,-,-,-,-,-,-,-,-,a,-,f,u,t,i,-,-
even1260,t,S,-,o,o,X,x,l,i,i,-,X,-,q,a,a,X
manc1252,-,-,-,o,-,-,b,-,-,o,N,g,-,y,i,-,-
xibe1242,-,-,-,o,-,-,b,-,-,o,N,g,-,-,i,-,-
