language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
oroq1238,S,-,e,-,-,l,-,u,k,-,t,a,-,-
hail1248,S,-,i,-,-,l,-,u,k,-,t,a,-,-
negi1245,s,-,i,-,-,l,-,u,k,-,t,a,-,-
negi1245,s,-,i,-,-,l,-,-,-,-,t,a,-,-
negi1245,s,-,e,-,-,l,-,u,k,-,t,a,-,-
negi1245,s,-,e,-,-,l,-,-,-,-,t,a,-,-
hiss1234,-,-,3,-,-,m,-,u,g,-,d,3,-,-
hiss1234,h,-,i,-,-,l,-,u,k,-,t,a,-,-
hiss1234,s,-,i,-,-,l,-,u,k,-,t,a,-,-
hiss1234,s,S,i,-,-,l,-,u,k,-,t,o,-,-
ilim1234,h,-,i,-,-,l,-,u,k,-,t,a,-,-
nort3334,h,-,i,-,-,l,-,u,k,-,t,a,-,-
solo1263,S,-,i,-,-,l,-,a,-,-,t,-,-,-
kuro1242,-,-,-,-,-,f,-,u,k,-,y,i,-,n
nana1257,-,-,-,-,-,f,-,u,x,-,y,i,-,-
nana1257,-,-,-,-,-,p,w,u,x,-,y,i,-,n
nana1257,-,-,-,-,-,d,-,o,-,-,-,-,-,-
ulch1241,-,-,-,-,-,p,-,u,k,-,-,u,-,-
orok1265,-,-,-,-,-,p,-,u,x,-,-,i,-,-
orok1265,S,-,i,-,-,l,-,o,k,-,t,o,-,-
oroc1248,-,-,-,-,-,d,-,o,-,-,-,-,-,-
oroc1248,-,-,-,-,-,X,-,a,x,q,y,i,-,-
udih1248,-,-,-,-,-,d,-,o,-,-,-,-,-,-
kile1243,S,-,i,-,-,L,-,-,x,-,-,3,-,-
even1260,X,-,i,i,X,l,-,-,-,-,t,a,a,X
manc1252,-,-,-,-,-,d,-,u,X,-,-,a,-,-
jurc1239,-,-,-,-,-,d,-,u,x,-,-,a,-,-
xibe1242,-,-,-,-,-,d,-,u,x,-,-,o,-,-
