language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
oroq1238,-,-,d,Z,-,3,-,g,d,-,-,-,3
hail1248,-,-,d,z,-,3,-,g,d,-,-,-,3
negi1245,-,-,d,Z,-,3,-,g,d,-,-,-,3
hiss1234,b,a,d,-,-,a,-,-,r,-,-,-,a
hiss1234,-,-,l,-,-,u,r,g,-,-,-,-,i
hiss1234,-,-,d,Z,-,3,-,x,d,-,-,-,3
hiss1234,-,-,d,d,-,3,-,g,-,-,-,-,-
ilim1234,-,-,l,-,-,u,r,g,-,-,-,-,i
nort3334,-,-,d,d,-,3,-,g,-,-,-,-,-
solo1263,-,-,l,-,-,u,-,g,-,-,-,-,i
solo1263,-,-,d,Z,-,3,-,x,d,-,-,-,i
kuro1242,-,-,d,Z,-,3,-,g,d,-,-,-,3
nana1257,-,-,d,z,-,3,-,g,d,-,-,-,3
nana1257,-,-,d,Z,-,3,-,g,d,-,-,-,3
ulch1241,-,-,d,Z,-,3,-,g,d,-,-,-,3
orok1265,-,-,d,-,-,3,-,g,d,-,-,-,3
oroc1248,-,-,d,Z,-,3,-,g,d,-,-,-,3
udih1248,-,-,d,z,-,3,-,g,d,-,-,-,3
kile1243,-,-,t,S,-,i,-,k,d,-,-,-,3
even1260,-,-,d,-,-,u,-,-,r,-,-,-,-
manc1252,-,-,d,-,-,3,-,-,l,y,i,y,3
manc1252,-,-,d,-,-,-,-,-,-,-,-,-,a
manc1252,-,-,d,-,-,3,-,k,d,Z,-,-,i
manc1252,-,-,d,-,-,3,-,i,d,Z,-,-,i
jurc1239,-,-,d,-,-,3,-,-,d,-,-,-,i
xibe1242,-,-,t,S,h,o,-,-,r,-,-,-,3
