language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
ulch1241,x,-,u,r,-,-,3,-,-,-,-,-
nana1257,x,-,u,r,-,-,3,-,-,-,-,-
nana1257,x,w,u,r,-,-,3,-,-,-,-,n
orok1265,x,-,u,r,-,-,E,-,-,-,-,-
orok1265,x,-,u,r,i,x,3,-,-,-,-,-
oroc1248,-,-,u,w,-,-,3,-,-,-,-,-
udih1248,-,-,u,w,-,-,3,-,-,-,-,-
udih1248,-,-,-,w,-,-,3,-,-,-,-,-
oroq1238,-,-,u,r,-,-,3,-,-,-,-,-
negi1245,-,-,u,y,-,-,3,-,-,-,-,-
negi1245,-,-,u,y,-,-,3,-,-,-,-,-
kile1243,-,-,u,r,k,h,3,-,-,-,-,n
even1260,-,-,u,r,-,-,e,k,t,S,e,n
manc1252,-,-,a,l,-,y,i,-,-,-,-,n
xibe1242,-,-,E,l,-,-,i,-,-,-,-,n
