language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
chip1262,-,-,-,-,z,-,h,e,t,z
imba1240,k,a,u,-,s,a,n,a,-,-
azua1234,k,a,u,-,s,a,n,a,-,-
nort3351,k,a,u,-,s,-,-,a,-,-
napo1242,k,a,u,-,s,a,n,a,-,-
tena1240,k,a,u,-,s,-,-,a,-,-
sout2990,k,a,u,-,s,a,n,a,-,-
inga1252,k,a,u,x,s,-,-,a,-,-
clas1251,k,a,u,-,s,-,-,a,n,i
apol1241,k,a,u,-,s,-,-,a,-,-
puno1238,k,a,u,-,s,-,-,a,-,-
cusc1236,k,a,u,-,s,-,-,a,-,-
east2551,k,a,u,-,s,-,-,a,-,-
sout2991,k,a,u,-,s,-,-,a,-,-
coch1274,k,a,u,-,s,-,-,a,-,-
sant1432,k,a,u,-,s,-,-,a,-,-
huan1249,k,a,u,-,s,-,-,a,-,-
ayac1239,k,a,u,-,s,-,-,a,-,-
azan1238,k,a,u,-,s,-,-,a,-,-
sanp1258,k,a,u,-,s,-,-,a,-,-
apur1253,k,a,u,-,s,-,-,a,-,-
tana1291,k,a,u,-,s,-,-,a,-,-
cacr1238,k,a,u,-,s,-,-,a,-,-
yauy1235,k,a,u,-,s,-,-,a,-,-
chac1250,k,a,u,-,s,-,-,a,-,-
sanm1289,k,a,u,-,s,-,-,a,-,-
huay1241,k,a,u,-,s,-,-,a,-,-
jauj1238,k,a,u,-,s,-,-,a,-,-
paca1245,k,a,w,-,-,-,-,a,-,-
yaru1256,k,a,w,-,-,-,-,a,-,-
hual1241,k,a,w,-,-,-,-,a,-,-
huai1241,k,a,w,-,-,-,-,a,-,-
coro1247,k,a,w,-,-,-,-,a,-,-
caja1238,k,a,u,-,s,-,-,a,-,-
lamb1276,k,a,u,-,s,-,-,a,-,-
jaqa1244,h,a,-,-,k,-,-,a,-,-
cauq1239,h,a,-,-,k,-,-,a,-,-
