language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
chip1262,-,-,h,-,u,l,z,-,-,-,-,-,-,-
imba1240,-,-,t,-,i,-,y,a,r,-,-,i,n,a
azua1234,-,-,t,-,i,-,y,a,r,i,k,u,n,a
nort3351,-,-,t,-,i,-,y,a,-,-,-,-,-,-
napo1242,-,-,t,-,i,-,y,a,r,-,-,i,n,a
tena1240,-,-,t,-,i,-,y,-,-,-,-,-,-,a
sout2990,-,-,t,-,i,-,y,a,r,-,-,i,n,a
inga1252,-,-,t,-,i,-,y,a,k,-,-,u,-,-
clas1251,-,-,t,-,i,-,y,a,k,-,-,u,n,i
clas1251,-,-,t,-,i,-,y,a,-,-,-,-,n,i
apol1241,-,-,t,-,i,-,y,a,-,-,-,-,-,-
puno1238,-,-,t,-,i,-,y,a,-,-,-,-,-,-
cusc1236,-,-,t,-,i,-,y,a,-,-,-,-,-,-
east2551,p,a,t,S,i,-,-,-,-,-,-,-,-,-
east2551,-,-,t,-,i,-,y,a,-,-,-,-,-,-
sout2991,-,-,t,-,i,-,y,a,-,-,-,-,-,-
coch1274,-,-,t,-,i,-,y,a,-,-,-,-,-,-
sant1432,-,-,t,i,i,-,y,a,x,-,-,u,-,-
huan1249,-,-,t,-,i,-,y,a,-,-,-,-,-,-
ayac1239,-,-,t,-,i,-,y,a,-,-,-,-,-,-
azan1238,-,-,t,-,i,-,y,a,-,-,-,-,-,-
sanp1258,-,-,t,-,i,-,y,a,-,-,-,-,-,-
apur1253,-,-,t,-,i,-,y,a,-,-,-,-,-,-
tana1291,-,-,t,-,i,-,y,a,-,-,-,-,-,-
cacr1238,-,-,t,-,i,-,y,a,-,-,-,-,-,-
yauy1235,-,-,t,-,i,-,y,a,-,-,-,-,-,-
chac1250,-,-,t,-,i,-,y,a,-,-,-,-,-,-
sanm1289,-,-,t,-,i,-,y,a,-,-,-,-,-,-
huay1241,-,-,t,-,i,-,y,u,-,-,-,-,-,-
jauj1238,-,-,t,-,i,-,y,u,-,-,-,-,-,-
paca1245,-,-,t,a,i,-,-,a,k,-,-,u,-,-
paca1245,-,-,t,S,a,-,p,a,-,-,-,-,-,-
paca1245,-,-,k,-,u,-,k,u,-,-,-,-,-,-
yaru1256,-,-,t,-,-,-,-,a,k,-,-,u,-,-
hual1241,-,-,-,-,-,-,h,a,m,-,-,a,-,-
coro1247,-,-,-,-,-,-,-,a,m,-,-,a,-,-
caja1238,-,-,t,-,i,-,y,a,-,-,-,-,-,-
lamb1276,-,-,t,-,-,-,-,a,-,-,-,-,-,-
jaqa1244,-,u,t,-,-,-,h,-,-,-,-,-,-,-
cauq1239,S,u,k,-,-,-,a,-,-,-,-,-,-,-
