language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
chip1262,k,h,e,w,-,-,-,-,-,-,a
imba1240,-,-,-,p,-,-,i,r,-,-,a
azua1234,-,-,-,w,-,-,i,r,-,-,a
nort3351,-,-,-,w,-,-,i,r,-,-,a
tena1240,-,-,-,-,-,-,i,r,-,-,a
sout2990,-,-,-,-,-,-,g,r,a,s,a
inga1252,-,-,-,w,-,-,i,r,-,-,a
clas1251,-,-,-,w,-,-,i,r,-,-,a
apol1241,-,-,-,w,-,-,i,r,-,-,a
puno1238,-,-,-,w,-,-,i,r,-,-,a
cusc1236,-,-,-,w,-,-,i,r,-,-,a
east2551,-,-,-,w,-,-,i,r,-,-,a
east2551,-,-,-,u,n,t,u,-,-,-,-
sout2991,-,-,-,w,-,-,i,r,-,-,a
coch1274,-,-,-,w,-,-,i,r,-,-,a
sant1432,-,-,-,w,-,-,i,r,-,-,a
huan1249,-,-,-,w,-,-,i,r,-,-,a
ayac1239,-,-,-,w,-,-,i,r,-,-,a
azan1238,-,-,-,w,-,-,i,r,-,-,a
sanp1258,-,-,-,w,-,-,i,r,-,-,a
apur1253,-,-,-,w,-,-,i,r,-,-,a
tana1291,-,-,-,w,-,-,i,r,-,-,a
cacr1238,-,-,-,w,-,-,i,l,-,-,a
yauy1235,-,-,-,w,-,-,i,r,-,-,a
chac1250,-,-,-,w,-,-,i,r,-,-,a
sanm1289,-,-,-,w,-,-,i,r,-,-,a
huay1241,-,-,-,w,-,-,i,l,-,-,a
jauj1238,-,-,-,w,-,-,i,l,-,-,a
paca1245,-,-,-,w,-,-,i,r,-,-,a
yaru1256,-,-,-,w,-,-,i,r,-,-,a
hual1241,-,-,-,w,-,-,i,r,-,-,a
huai1241,-,-,-,w,-,-,i,r,-,-,a
coro1247,-,-,-,w,-,-,i,r,-,-,a
caja1238,-,-,-,w,-,-,i,r,-,-,a
lamb1276,-,-,-,w,-,-,i,r,-,-,a
jaqa1244,-,n,i,k,-,-,i,-,-,-,-
cauq1239,-,-,-,5,-,-,i,k,-,-,i
