language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
urui1234,-,-,k,-,u,t,-,S,i,-,-
tsim1260,-,-,k,-,u,d,-,z,i,-,-
chip1262,-,-,-,-,-,l,a,q,u,-,-
imba1240,-,-,k,-,u,-,-,-,i,k,a
azua1234,-,-,k,-,u,r,-,-,u,-,-
nort3351,-,-,k,h,u,r,-,-,u,-,-
napo1242,-,-,k,-,u,r,-,-,u,-,-
tena1240,-,-,k,-,u,r,-,-,u,-,-
sout2990,-,-,k,-,u,r,-,-,u,-,-
inga1252,-,-,k,-,u,r,-,-,u,-,-
clas1251,-,-,k,-,u,r,-,-,o,-,-
apol1241,-,-,k,-,u,r,-,-,u,-,-
puno1238,-,-,k,-,u,r,-,-,u,-,-
cusc1236,-,-,k,-,u,r,-,-,u,-,-
east2551,-,-,-,-,u,r,-,-,u,-,-
sout2991,-,-,k,h,u,r,-,-,u,-,-
coch1274,-,-,k,h,u,r,-,-,u,-,-
sant1432,-,-,k,-,u,r,-,-,u,-,-
huan1249,-,-,k,-,u,r,-,-,u,-,-
ayac1239,-,-,-,-,u,r,-,-,u,-,-
azan1238,-,-,-,-,u,r,-,-,u,-,-
sanp1258,-,-,-,-,u,r,-,-,u,-,-
apur1253,-,-,-,-,u,r,-,-,u,-,-
tana1291,-,-,-,-,u,r,-,-,u,-,-
cacr1238,-,-,-,-,u,l,-,-,u,-,-
yauy1235,-,-,k,-,u,r,-,-,u,-,-
chac1250,-,-,k,-,u,r,-,-,u,-,-
sanm1289,-,-,k,-,u,r,-,-,u,-,-
huay1241,-,-,k,-,u,l,-,-,u,-,-
jauj1238,-,-,k,-,u,l,-,-,u,-,-
paca1245,-,-,k,-,u,r,-,-,u,-,-
yaru1256,-,-,k,-,u,r,-,-,u,-,-
hual1241,-,-,k,-,u,r,-,-,u,-,-
huai1241,-,-,k,-,u,r,-,-,u,-,-
coro1247,-,-,k,-,u,r,-,-,u,-,-
caja1238,-,-,k,-,u,r,-,-,u,-,-
lamb1276,-,-,5,-,u,S,-,-,i,-,-
jaqa1244,5,i,q,-,-,-,-,-,u,-,-
cauq1239,5,i,q,-,-,-,-,-,u,-,-
