language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
chip1262,a,t,S,i,k,u,-,-,-,-
chip1262,a,t,S,u,k,u,-,-,-,-
imba1240,-,-,-,u,k,u,t,S,-,a
azua1234,-,-,-,u,k,u,t,S,-,a
nort3351,-,-,-,u,k,u,t,S,-,a
napo1242,-,-,-,u,k,u,t,S,-,a
tena1240,-,-,-,u,k,u,t,S,-,a
sout2990,-,-,-,u,k,u,t,S,-,a
inga1252,-,-,-,u,k,u,t,S,-,a
clas1251,-,-,-,u,k,u,t,S,-,a
apol1241,-,-,h,u,k,u,t,S,-,a
puno1238,-,-,h,u,k,u,t,S,-,a
cusc1236,-,-,h,u,k,u,t,S,-,a
east2551,-,-,-,u,k,u,t,S,-,a
east2551,-,-,q,u,k,u,t,S,-,a
east2551,-,-,h,u,k,u,t,S,-,a
sout2991,-,-,h,u,k,u,t,S,-,a
coch1274,-,-,h,u,k,u,t,S,-,a
sant1432,-,-,-,u,x,u,t,S,-,a
huan1249,-,-,-,u,k,u,t,S,-,a
ayac1239,-,-,-,u,k,u,t,S,-,a
azan1238,-,-,-,u,k,u,t,S,-,a
sanp1258,-,-,-,u,k,u,t,S,-,a
apur1253,-,-,-,u,k,u,t,S,-,a
tana1291,-,-,-,u,k,u,t,S,-,a
cacr1238,-,-,-,u,k,u,t,S,-,a
yauy1235,-,-,-,u,k,u,-,S,-,-
chac1250,-,-,-,u,-,-,t,S,-,a
sanm1289,-,-,-,u,k,u,t,S,-,a
huay1241,-,-,-,u,k,u,-,S,-,-
jauj1238,-,-,-,u,k,u,-,S,-,-
paca1245,-,-,-,u,k,u,t,S,-,a
paca1245,-,-,-,u,k,u,-,S,-,-
yaru1256,-,-,-,u,g,u,-,S,-,-
hual1241,-,-,-,u,k,u,t,S,-,a
coro1247,-,-,-,u,k,u,-,S,-,-
caja1238,-,-,-,u,k,u,t,S,-,a
lamb1276,-,-,-,u,k,u,t,S,-,a
jaqa1244,-,-,-,-,h,u,t,S,q,a
cauq1239,-,-,-,-,h,u,t,S,q,a
