language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
huay1241,-,-,-,-,-,u,-,m,-,-,a,t,-,-,-,S,a,k,u
huay1241,-,-,-,-,y,a,i,n,i,k,a,t,-,-,-,S,a,-,-
huay1241,-,-,-,-,y,a,i,n,i,-,-,t,-,-,-,S,a,k,u
jauj1238,-,-,-,-,y,a,-,-,-,-,-,l,-,-,-,p,a,-,-
yauy1235,-,-,-,-,y,a,-,-,-,-,-,r,-,-,-,p,a,-,-
hual1241,-,-,-,-,y,a,-,-,-,-,-,r,-,-,-,p,a,-,-
coro1247,-,-,-,-,y,a,-,-,-,-,-,r,-,-,-,p,a,-,-
paca1245,-,-,-,-,y,a,-,-,-,-,-,r,-,-,-,p,a,-,-
caja1238,-,-,-,-,y,u,-,-,-,-,-,y,-,-,-,-,a,-,-
lamb1276,-,-,-,-,y,a,-,-,-,-,-,r,-,-,-,p,a,-,-
napo1242,-,-,-,-,y,u,-,-,-,-,-,y,a,-,-,n,a,-,-
tena1240,-,-,-,-,y,u,-,-,-,-,-,y,-,-,-,-,a,-,-
sout2990,-,-,-,-,y,u,-,-,-,-,-,y,a,r,i,n,a,-,-
imba1240,-,-,-,-,y,u,-,-,-,-,-,y,a,-,-,n,a,-,-
inga1252,-,-,-,-,y,u,-,-,-,-,-,y,-,-,-,-,a,-,-
cusc1236,-,-,-,-,y,u,-,-,-,-,-,y,-,-,-,-,a,-,-
puno1238,-,-,-,-,y,u,-,-,-,-,-,y,-,-,-,-,a,-,-
east2551,-,-,-,-,y,u,-,-,-,-,-,y,-,-,-,-,a,-,-
ayac1239,-,-,-,-,y,u,-,-,-,-,-,y,-,-,-,-,a,-,-
sout2991,-,-,t,u,k,u,-,-,-,-,-,-,-,-,-,-,-,-,-
sant1432,-,-,-,-,y,a,-,t,-,-,-,S,-,-,-,-,a,-,-
chac1250,-,-,-,-,y,u,-,-,-,-,-,y,-,-,-,-,a,-,-
sanm1289,-,-,-,-,y,u,-,-,-,-,-,y,-,-,-,-,a,-,-
jaqa1244,-,-,-,-,y,u,-,-,-,-,-,y,-,-,-,-,a,-,-
cauq1239,-,-,-,-,y,u,-,-,-,-,-,y,-,-,-,-,a,-,-
chip1262,l,a,p,i,z,i,-,-,-,-,-,z,-,-,-,-,-,-,-
